trial_id,batch_id,within_batch_order,principal_cell_id,canonical_index,replicate_id,theorem_regime,boundary_mechanism,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,schedule_key,trial_seed,catalog_seed,project_seed,deletion_seed
424,4,40,C102,486,4,boundary,positive_poor_exposure,dense,low,strong,low,short,high,high,8012265023656676678,992094849905797023,6825844996946783542,6980189690017772978,2510628124577410433
425,4,41,C017,401,4,boundary,positive_poor_exposure,sparse,low,weak,low,long,low,low,8030136932386126414,6775274156498841057,8811812418433287413,2656113270590735865,3840503346282088020
426,4,42,C065,449,4,boundary,positive_poor_exposure,sparse,low,weak,low,short,low,high,8244792023783629514,3753067181278224814,305044988443022516,7908213267134045194,7028388802022626212
427,4,43,C044,428,4,boundary,positive_poor_exposure,dense,high,weak,high,short,high,low,8429381603529489211,8553134233485617666,5879534672943419850,1988762590049919000,6592922162320865440
428,4,44,C115,499,4,boundary,positive_poor_exposure,sparse,high,weak,low,long,high,high,8435422477771508436,1586785378988640556,5289637942711715268,2980104345228705881,5921666086926318296
429,4,45,C125,509,4,boundary,positive_poor_exposure,sparse,low,strong,high,long,high,high,8508045660333359844,6847850723537065669,433157493888005943,5033303922739347422,1848445823830049300
430,4,46,C038,422,4,boundary,positive_poor_exposure,dense,low,strong,low,short,high,low,8650774653034385664,2625716784055810729,8434107027568740257,7877932381773560046,5616445704711857282
431,4,47,C009,393,4,boundary,positive_poor_exposure,sparse,low,weak,high,short,low,low,8663259821968256491,2417808167592352546,8431726686576659993,3556033730093177288,3357863674544143781
432,4,48,C080,464,4,boundary,positive_poor_exposure,dense,high,strong,high,short,low,high,8782383856674726733,1063464478741619109,594594959123329886,3139461101906444877,270134298712405397
433,4,49,C106,490,4,boundary,positive_poor_exposure,dense,low,weak,high,short,high,high,9074492034571712134,2957818233664979081,1340553603976845961,7259501302709087899,3862135335786447236
434,4,50,C121,505,4,boundary,positive_poor_exposure,sparse,low,weak,high,long,high,high,9115915573639835751,6642803381022238765,1937464390432464712,5256162503417686969,8817918754881790443
435,4,51,C126,510,4,boundary,positive_poor_exposure,dense,low,strong,high,long,high,high,9158254657741054979,7021137322743572875,1533902164440381942,5422702663384159186,3746992568303450853
436,4,52,C054,438,4,boundary,positive_poor_exposure,dense,low,strong,low,long,high,low,9411774902408476700,2064174658258231708,8204433492358698510,6941015285455405581,5312709472996139265
437,4,53,C089,473,4,boundary,positive_poor_exposure,sparse,low,weak,high,long,low,high,9608870059927973501,2016584856218760339,8039375382846779591,4717544359725203783,1064502721195609968
438,4,54,C120,504,4,boundary,positive_poor_exposure,dense,high,strong,low,long,high,high,9961276125439978046,1707408239546528365,4777781311787168198,2474793758766560111,6043722150844018820
439,4,55,C071,455,4,boundary,positive_poor_exposure,sparse,high,strong,low,short,low,high,10074830911147248117,6303371919229832299,4303518606781867547,5872416037589126496,3924972047123992564
440,4,56,C088,472,4,boundary,positive_poor_exposure,dense,high,strong,low,long,low,high,10266351532857034955,3707059553821795525,7547108381122160824,2283172668391920408,1362782848381484994
441,4,57,C041,425,4,boundary,positive_poor_exposure,sparse,low,weak,high,short,high,low,10420790425040657317,5150826623846791190,9198616852860410676,601068928527114146,6905739874466983481
442,4,58,C047,431,4,boundary,positive_poor_exposure,sparse,high,strong,high,short,high,low,10612147044720281020,3170162849995522070,3479154092565721453,2415343413841713628,817914373649177377
443,4,59,C060,444,4,boundary,positive_poor_exposure,dense,high,weak,high,long,high,low,10613633094365043894,464619419997986382,2477885694488240230,458566768317057597,1490280438403394516
444,4,60,C051,435,4,boundary,positive_poor_exposure,sparse,high,weak,low,long,high,low,10674040515289202623,6121663738202185429,7346115685658040310,5508206042991215219,6055611825644515463
445,4,61,C095,479,4,boundary,positive_poor_exposure,sparse,high,strong,high,long,low,high,10769543120453174580,5234894604134240076,6040961817494562726,2575290602564632498,8613990259334133230
446,4,62,C039,423,4,boundary,positive_poor_exposure,sparse,high,strong,low,short,high,low,10776614427658300183,8648719090585840422,2102806859740912775,7892173696005866705,2029696555669987906
447,4,63,C027,411,4,boundary,positive_poor_exposure,sparse,high,weak,high,long,low,low,10894334108938925770,5756028532556774041,6056471005975827186,5484188274426297495,1937811223403039570
448,4,64,C030,414,4,boundary,positive_poor_exposure,dense,low,strong,high,long,low,low,10934166289034212972,348601622921563512,7016335014280132254,7317371604022265670,3813110725852606226
449,4,65,C118,502,4,boundary,positive_poor_exposure,dense,low,strong,low,long,high,high,10942975574516751699,3499852801250995029,6565940054815321602,704167121548427953,6799701744091169658
450,4,66,C042,426,4,boundary,positive_poor_exposure,dense,low,weak,high,short,high,low,11044468428437876860,663597345387579472,5872986270889474976,7776625484296735507,1976122654098763077
451,4,67,C117,501,4,boundary,positive_poor_exposure,sparse,low,strong,low,long,high,high,11102886530517714155,7429913861496160399,5361319356760376271,1423021273357265293,7304081307339559057
452,4,68,C091,475,4,boundary,positive_poor_exposure,sparse,high,weak,high,long,low,high,11152156316638899976,3774450508198178595,8173766364221922376,8185523019449743610,7020075862050750790
453,4,69,C099,483,4,boundary,positive_poor_exposure,sparse,high,weak,low,short,high,high,11546337108258783837,7816314614525832209,9213329652743240847,5074474036412821623,6740326261244536259
454,4,70,C098,482,4,boundary,positive_poor_exposure,dense,low,weak,low,short,high,high,12208564527695326206,3610565286753767771,8786604767757622250,8386444903137940147,9177946134881303809
455,4,71,C023,407,4,boundary,positive_poor_exposure,sparse,high,strong,low,long,low,low,12397606263047535166,7594883688922185770,5257255462268706649,8731805276848081162,5357321833421466678
456,4,72,C058,442,4,boundary,positive_poor_exposure,dense,low,weak,high,long,high,low,12640902355855911602,5423076663676450278,682663739489665681,7518764543653145980,4617187497562871614
457,4,73,C031,415,4,boundary,positive_poor_exposure,sparse,high,strong,high,long,low,low,12795619398291133998,6780899253465222811,27752607423205713,459134978951128799,555783323528843537
458,4,74,C010,394,4,boundary,positive_poor_exposure,dense,low,weak,high,short,low,low,13005756250919706069,7166222035564916623,7332287265030807474,3078475310398969068,4456614520491232163
459,4,75,C025,409,4,boundary,positive_poor_exposure,sparse,low,weak,high,long,low,low,13010959945787500488,8568656071880871981,1683509921623892952,3241670818935540761,6697476655637178592
460,4,76,C097,481,4,boundary,positive_poor_exposure,sparse,low,weak,low,short,high,high,13010970714701461675,4101763815947478366,755755960895444413,667792295160530510,3428065902722526568
461,4,77,C070,454,4,boundary,positive_poor_exposure,dense,low,strong,low,short,low,high,13032251590117893951,6481868131648739181,251902014625517944,8990798427403117124,5365867296161346230
462,4,78,C029,413,4,boundary,positive_poor_exposure,sparse,low,strong,high,long,low,low,13100418125840189902,7924762399535616064,6274923770587645424,8352924267913733728,4883491790948160168
463,4,79,C034,418,4,boundary,positive_poor_exposure,dense,low,weak,low,short,high,low,13120936623444511377,7047986251877138254,4486710914169176732,1119956694232572995,4637419161505834314
464,4,80,C057,441,4,boundary,positive_poor_exposure,sparse,low,weak,high,long,high,low,13126136185173721971,6182004032449877568,9016242821414271198,1520729232399921230,6939712437350027273
465,4,81,C116,500,4,boundary,positive_poor_exposure,dense,high,weak,low,long,high,high,13134815366352544416,619735199362533990,6219596311965583883,7277500416917536577,8021901782327505239
466,4,82,C024,408,4,boundary,positive_poor_exposure,dense,high,strong,low,long,low,low,13419910606411083380,3238019444606562915,2242596423898263122,3486674981357438900,4389333440301500766
467,4,83,C119,503,4,boundary,positive_poor_exposure,sparse,high,strong,low,long,high,high,13469610586978617044,8597239650217794525,2723562540396708082,5217609360067226922,8000863725319108473
468,4,84,C074,458,4,boundary,positive_poor_exposure,dense,low,weak,high,short,low,high,13480248128766424180,6468283165021011288,8049967775485750918,7942763032372634182,6005719223623843294
469,4,85,C032,416,4,boundary,positive_poor_exposure,dense,high,strong,high,long,low,low,13703638838701294075,2023227076704805529,7265253678901266592,7536027876606677321,3433164796037693178
470,4,86,C113,497,4,boundary,positive_poor_exposure,sparse,low,weak,low,long,high,high,13777327757034864135,5837716004013245618,3828005534221240125,8369212461254056979,5582789403979304618
471,4,87,C028,412,4,boundary,positive_poor_exposure,dense,high,weak,high,long,low,low,13835545550781706765,478328885852834513,8463441171529266657,6673791365529624938,2033641668074948711
472,4,88,C105,489,4,boundary,positive_poor_exposure,sparse,low,weak,high,short,high,high,13858922369883920069,6313713927162616041,1065807415155131462,1848887119666816371,4046055173861836604
473,4,89,C019,403,4,boundary,positive_poor_exposure,sparse,high,weak,low,long,low,low,14044682178145816752,5366836572874498834,5180326797647763451,6152201488213196398,4084511500233364163
474,4,90,C012,396,4,boundary,positive_poor_exposure,dense,high,weak,high,short,low,low,14066115736045597057,3089403490355777063,3290115601002486049,3804574538753334712,1239573103007482024
475,4,91,C076,460,4,boundary,positive_poor_exposure,dense,high,weak,high,short,low,high,14199261604156223982,8565463892361468379,1092316148549710000,317488374637198575,3819307482270893680
476,4,92,C127,511,4,boundary,positive_poor_exposure,sparse,high,strong,high,long,high,high,14218697722919196285,3783057626224689484,3661312646179699046,8140808088077074278,7740144418192480833
477,4,93,C003,387,4,boundary,positive_poor_exposure,sparse,high,weak,low,short,low,low,14241407008077786393,2510266234400900167,8606882868621436018,551516144069533656,5719015874893023489
478,4,94,C008,392,4,boundary,positive_poor_exposure,dense,high,strong,low,short,low,low,14372003385068871822,5284628587382740725,3397856182795978921,6200772192202373130,7451289817514016815
479,4,95,C112,496,4,boundary,positive_poor_exposure,dense,high,strong,high,short,high,high,14458689134863037911,163285095632889365,1608707897326663136,717113625925350603,4282631626140519789
480,4,96,C108,492,4,boundary,positive_poor_exposure,dense,high,weak,high,short,high,high,14482859206531599258,745792539422699158,6924665324634220671,5682708055392845026,2442920056399897585
481,4,97,C107,491,4,boundary,positive_poor_exposure,sparse,high,weak,high,short,high,high,14500898600223497853,8626006384861636794,5745497113125826240,6934928060395766927,7036561190031735607
482,4,98,C048,432,4,boundary,positive_poor_exposure,dense,high,strong,high,short,high,low,14569156106515574303,6585019641049905765,2087581853878309642,1801040717170111573,4589191049895228537
483,4,99,C100,484,4,boundary,positive_poor_exposure,dense,high,weak,low,short,high,high,14673665049517638962,516227475825627648,8176600702424431025,2686004333613633883,8886151896230790958
484,4,100,C006,390,4,boundary,positive_poor_exposure,dense,low,strong,low,short,low,low,14699616767482659640,4323811114298186646,2069805015133800427,6782648671681588507,1185497611411317800
485,4,101,C109,493,4,boundary,positive_poor_exposure,sparse,low,strong,high,short,high,high,14716375988567405462,3898850997052278551,7385165652321120863,2248176185041733182,1826284464383297495
486,4,102,C092,476,4,boundary,positive_poor_exposure,dense,high,weak,high,long,low,high,14846810869453282840,2808027073918603441,1333973903560939485,3522231815638999101,3924972696233169180
487,4,103,C018,402,4,boundary,positive_poor_exposure,dense,low,weak,low,long,low,low,15524047104206617545,163176017406654867,1248106160984581544,6439079185538424208,8223984637690848747
488,4,104,C016,400,4,boundary,positive_poor_exposure,dense,high,strong,high,short,low,low,15890837569259055414,5782102710109274644,713837214552852747,1719963213352358906,5020011167996220498
489,4,105,C123,507,4,boundary,positive_poor_exposure,sparse,high,weak,high,long,high,high,16028312463210317204,8004994420285476137,8207970313188067377,4078446142325130488,7324126289939494735
490,4,106,C067,451,4,boundary,positive_poor_exposure,sparse,high,weak,low,short,low,high,16031651774103813011,3141115549791019716,3034884070713765021,7242952239500409662,5987836119090366206
491,4,107,C103,487,4,boundary,positive_poor_exposure,sparse,high,strong,low,short,high,high,16112724524730258375,9046047246837872900,2488138033899769059,7504334290443759612,2630156703114498835
492,4,108,C026,410,4,boundary,positive_poor_exposure,dense,low,weak,high,long,low,low,16310233450486791312,4089583327758786932,7825375433804150231,457067315014354274,3283408016534688846
493,4,109,C063,447,4,boundary,positive_poor_exposure,sparse,high,strong,high,long,high,low,16342243608986410215,2574584566207678046,3227947569493513281,6514594683082714918,2534064240083685114
494,4,110,C061,445,4,boundary,positive_poor_exposure,sparse,low,strong,high,long,high,low,16547958909858910939,3728790708294105753,4820258449491463756,2204886066802108464,7527180812025335800
495,4,111,C069,453,4,boundary,positive_poor_exposure,sparse,low,strong,low,short,low,high,16703140893093249485,629090312785236937,3244350460487721095,5792389990080675152,2090824914028911968
