relative_path,bytes,sha256
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/jump_highs_tagged_cover__mandatory_only.worker.toml,8261,ebf4784218dc061fbc87ef55eeb548f602199b5757ff965fdf0f40cc46b3c161
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,273,42038e96377334bcedca9622b943ebf9c28ebac3d17c54eb83e76e583297aad3
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__full_fixed_point_then_reconstruct.job.toml,1801,7611533ca4dbc79f6adc3fa112683a133dad84ca665297d7ef5dea2f7e0bd899
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__full_fixed_point_then_reconstruct.worker.toml,56089,e76cc636f3f2e1291cfec2fdecb36d0b2817c9b6afe6c7fc63b05429a787a009
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__mandatory_only.handshake.toml,255,c2cc088c85fd92ef1ee2e2603ea32af2305d9af310a5815535fec6abc7870370
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__mandatory_only.job.toml,1744,071806bde945f7361313d412d590eff6b6b0c224cc41ff3d2b89bb1156fb9c0c
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/lightest_safe_first__mandatory_only.worker.toml,45922,b7cbb8a598d784ee349d0acd4d40224f449e755dabf3a0bffb90517e742085b5
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.handshake.toml,286,7dd3a99daad6250774bf3786fbd54c734399ec14ba807ef0bcb82ddf6e3aa2b2
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.job.toml,1840,2bb3da89171d6fb72f888631511b3d89b09fbae9b57fdc129aa53535911afead
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.worker.toml,56244,4bc1a1f5ef58470bb3c7f0185f29fac10f0aec4acc3486dddb583508c47d6e3f
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__mandatory_only.handshake.toml,268,30c60363df3b1a189fcb99c88dc2dd3fee6b7fcf9b8a05e33863f8ca223d7800
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__mandatory_only.job.toml,1783,b32ac312aa970c6a50429ec204a5b398f9fc506100e935dcce621e9eb6874f16
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/maximum_immediate_burden_release__mandatory_only.worker.toml,46938,0ba6ee88d00f0f4ecb55d962e21a90ffc60211527e255c1bf5fa0718b2cf3ab8
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.handshake.toml,286,c4fc74c46c10a6ba7b3de7a31d3cb9ff087a1d46988c89082b69cdee87481d10
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.job.toml,1837,aeec4768f4ed93ec7537097adf6a585cc706b12905e9a048ceea14a4a858288c
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.worker.toml,57015,90081cc6dd07e484e25096567799f3bc4ed6931d4c1a6eaf1b10b7d39827fe82
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__mandatory_only.handshake.toml,267,fd683342f4e01f56a92c3670878da09156d2f43d393a0685996cd660d43e2037
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__mandatory_only.job.toml,1780,8968f6380d060b6661c1742112e05c2ce35e960d839838c9669c02bf0f10e183
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/minimum_unique_carrier_exposure__mandatory_only.worker.toml,49326,08d95b7f112de2f9f5505d3663d49f3c6a597da043984b8b7ef39d0ed720ba44
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.handshake.toml,294,446b2873471b955d96f08bfa714baa27810480801e70934dc654cbfff3ee0fa6
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.job.toml,1862,cc877cb99ecb618634d53d40c3db368595681f4acaffaf64211d8ac1506b0bf7
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.worker.toml,72465,be67452ac8affdad9f661a386d34c9f4d0808d84265fa06c1d7d70c4613ae996
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.handshake.toml,275,28d876a87e133fe0b633c185b6279a19ccba784f9383f1951747d5dbadb2fbd3
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.job.toml,1805,7bed15482857015befdff67da8218e69dcd27035c4bfce8448d72f4ec09e6136
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.worker.toml,68178,cf3f7f95dd5945a2176e0fc9ebb2f5221dd163f9081bda8c142a020c85661890
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.handshake.toml,286,f8dd0bf6f79473d03e4ea8f6878c6f76e32da0ecfe1a4746f5a02fc031c5c3e0
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.job.toml,1838,9b65af3d80d9b4032b91a4d37da090bf7dbae1a74c3a9600324809f218d4e54f
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.worker.toml,55942,4c3e270473707ce704f5964708f9855902787a4b734b3ec66dc9114dfda68f96
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__mandatory_only.handshake.toml,267,4cb582e324094b460f566836b1a3f9c3ac79b99e165a72787d0c0031ab4ec828
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__mandatory_only.job.toml,1781,b109ebf329d4922709ea944fdae16d77e65a88ec64aa9728208b832e35ee5519
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/random_order_rechecked_deletion__mandatory_only.worker.toml,45860,c10a6b073dc718172b6c24c47b1fe3df7a27fab72976b8a13b7b06e248253faf
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__full_fixed_point_then_reconstruct.handshake.toml,270,a6d0353dfda50392894b0c15393df4eda1832a082201ea93798031b0d4db5c78
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__full_fixed_point_then_reconstruct.job.toml,1790,fb1a1cb8b6135fbed900a96d53cabf6df942c209eff043b9f774004363927114
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__full_fixed_point_then_reconstruct.worker.toml,46010,53258e3774d49154125f282accfe521100b978b381e40ce756cd71484d46047c
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__mandatory_only.handshake.toml,249,3eb37e51c5c05a2195835c79e9ec24228aafe745a0b8ccddc8c027c2715cbf9e
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__mandatory_only.job.toml,1733,894755760a0919b9efc5f42a722cebd240c017b6bc8cca681886cb417fcf7346
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy__mandatory_only.worker.toml,6418,2f43e5e2ecf35a9c484ca71aa4b23587d36752cfe5c790842be390cc52c9e977
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.handshake.toml,285,2ced9c385f18377b64c45fb0f8ecbfb00574fe679e09f7530bfdde5f6a559568
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.job.toml,1834,d93521129299cbf397cefe3213820875f2a4a9d7e7097be4b83cd338eb49b3a5
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.worker.toml,47176,ce3bbc6baaacdd60a7324fc7181cdc9223c1c2720395d620481f951a18cfddb4
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__mandatory_only.handshake.toml,266,1c5420cce34aeb1c87e34dc6470d6f4d981fc0e015370bd665a82f2de086e0f6
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__mandatory_only.job.toml,1778,a11c6b138dbc30697180ef7b86c4e00078b0c069a9caa425be7c67bed881a231
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C02-X02/weighted_greedy_reverse_delete__mandatory_only.worker.toml,9492,5cf3f717cbfc6822481c74c463520322b209bf8314f362873d527cc822ab993e
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__full_fixed_point_then_reconstruct.handshake.toml,273,97d9fc452cc8fe3f459f8585e04e28731bd07b22896f11fa07458727b4cc82dd
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__full_fixed_point_then_reconstruct.job.toml,1795,17c47a5f38b32f62355ef1f7be1a531d278dfdaad64543bad2122fd029bdae46
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__full_fixed_point_then_reconstruct.worker.toml,40335,3bcf992516b192d74f3a1757857626fec2066c99a91dbdf8bacd729bf1632fa3
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__mandatory_only.handshake.toml,254,86a9158992a324e9c3e72d13366db13d2c50bafbfb87199e75b34fa50c63f517
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__mandatory_only.job.toml,1738,cb9a7c209653a52bca5d4637cd45299f1f5e3cb5037de665564c6815dae7568c
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/cardinality_greedy__mandatory_only.worker.toml,4944,863d1ea66522c18d2090b52a9b23c3f581dc1c79a9aeb2142dfc858c68c35fdb
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__full_fixed_point_then_reconstruct.handshake.toml,275,9c2b6c9b27e631a1d689f41ac7aed9b7f0fc5056cf3850310cc1a31895403e91
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__full_fixed_point_then_reconstruct.job.toml,1804,2fe461437d6d15e8c2c386465864387dd04f813a7302b61aa661d46f725f522a
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__full_fixed_point_then_reconstruct.worker.toml,40497,46949c066178e91f1c38813cc13abff0d3a637493f4ff5b6001b76224e54182c
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__mandatory_only.handshake.toml,256,b003c65fa4bb5849c52e02144f88d5327faaab0dd5b9011630261b673a27d791
experiments/algorithmic_compression_v2/results/control/V2-B-N064-R064-C03-X01/declared_source_order__mandatory_only.job.toml,1746,3087bb67a5828e5e2a81b6c1e3af0cefdffae868a0e3857c20c6f69324b04a6f
