instance_id,family,size,start_index,exact_burden,relative_to_first,selected_best,record_path,record_sha256
V2-A-N011-R010-X04,small_exact,N11-R10,9,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,10,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,11,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,12,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,13,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,14,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,15,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,16,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,17,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,18,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,19,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,20,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,21,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,22,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,23,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,24,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,25,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,26,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,27,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,28,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,29,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,30,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,31,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N011-R010-X04,small_exact,N11-R10,32,5//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,c720f5c342ffdfdae77e5e4d8bb9649200afafc5c7313f3689a341d7457d90c1
V2-A-N015-R006-X01,small_exact,N15-R6,1,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,2,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,3,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,4,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,5,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,6,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,7,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,8,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,9,8//1,8//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,10,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,11,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,12,6//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,13,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,14,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,15,6//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,16,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,17,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,18,6//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,19,8//1,8//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,20,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,21,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,22,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,23,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,24,8//1,8//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,25,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,26,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,27,8//1,8//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,28,7//1,7//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,29,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,30,8//1,8//3,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,31,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X01,small_exact,N15-R6,32,3//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,4a50e509438e4b87eb7cc583b7509ba7910cd86ddbbfc07c46941f50d90c0130
V2-A-N015-R006-X02,small_exact,N15-R6,1,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,2,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,3,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,4,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,5,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,6,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,7,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,8,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,9,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,10,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,11,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,12,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,13,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,14,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,15,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,16,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,17,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,18,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,19,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,20,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,21,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,22,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,23,2//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,24,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
V2-A-N015-R006-X02,small_exact,N15-R6,25,16//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3095a48fcbd7577d36650d194086f1d53022ef4583ee0a4aac9148c0ac781e31
