instance_id,family,size,rule,applications,variables_removed,requirements_removed,record_path,record_sha256
V2-B-N064-R064-C02-X02,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,953beabd445e8fdcadb4d5d6cf32851c2cce96d3dd21f9221e9c4aa0a56da902
V2-B-N064-R064-C02-X02,structured,N64-R64,mandatory_requirement_carrier,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,953beabd445e8fdcadb4d5d6cf32851c2cce96d3dd21f9221e9c4aa0a56da902
V2-B-N064-R064-C02-X02,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,953beabd445e8fdcadb4d5d6cf32851c2cce96d3dd21f9221e9c4aa0a56da902
V2-B-N064-R064-C02-X02,structured,N64-R64,redundant_requirement,21,0,21,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,953beabd445e8fdcadb4d5d6cf32851c2cce96d3dd21f9221e9c4aa0a56da902
V2-B-N064-R064-C03-X01,structured,N64-R64,empty_contribution,55,55,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,forced_selection_propagation,8,0,64,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,mandatory_requirement_carrier,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X01,structured,N64-R64,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,92efab193935338bd8f223aea973b36318cdb33557e22ef310525953e07fe541
V2-B-N064-R064-C03-X02,structured,N64-R64,empty_contribution,55,55,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,forced_selection_propagation,8,0,64,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,mandatory_requirement_carrier,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C03-X02,structured,N64-R64,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,11a927aa19925d7b79badc6edb1423897e328b7c6af6432bcaef0d73c031a9ed
V2-B-N064-R064-C04-X01,structured,N64-R64,empty_contribution,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,coverage_dominance,41,41,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X01,structured,N64-R64,redundant_requirement,41,0,41,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,cd091228c2b6fadaa9c6992e584104a077ab31f20a85621bb723644d9970aed8
V2-B-N064-R064-C04-X02,structured,N64-R64,empty_contribution,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,coverage_dominance,42,42,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C04-X02,structured,N64-R64,redundant_requirement,42,0,42,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,4bb7016edcf16f727121e06cf509822fdba4edca63f8c4f0aabf8c9eb4da3ba8
V2-B-N064-R064-C05-X01,structured,N64-R64,empty_contribution,35,35,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,duplicate_coverage,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,coverage_dominance,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X01,structured,N64-R64,redundant_requirement,3,0,34,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,b694431d143394db4cb5a61731a145438e3f7c053d2000104b15cfccdcec0ce0
V2-B-N064-R064-C05-X02,structured,N64-R64,empty_contribution,34,34,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,duplicate_coverage,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,coverage_dominance,12,12,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C05-X02,structured,N64-R64,redundant_requirement,5,0,41,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,10bb1dd57df2aee87a052934ab14ec053e99d9e730c0ad370aace2bfe45df922
V2-B-N064-R064-C06-X01,structured,N64-R64,empty_contribution,24,24,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,duplicate_coverage,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,coverage_dominance,14,14,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,forced_selection_propagation,8,0,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,mandatory_requirement_carrier,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X01,structured,N64-R64,redundant_requirement,4,0,32,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,aff5cb4a6663697001a62560c6259837755b849cb836d8c6325135917c81945a
V2-B-N064-R064-C06-X02,structured,N64-R64,empty_contribution,28,28,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,duplicate_coverage,3,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,coverage_dominance,20,20,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,forced_selection_propagation,11,0,32,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,mandatory_requirement_carrier,11,11,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C06-X02,structured,N64-R64,redundant_requirement,4,0,32,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,166ca3ebeaf4ae2b3a6c6f0a1069ab2504ac7cc330ad8f2bdb852a0cdd881c4f
V2-B-N064-R064-C07-X01,structured,N64-R64,empty_contribution,55,55,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,5de4def67067e86414f369a2efb0a12521dc6f751cbcf8e904ac3ae2afe84234
V2-B-N064-R064-C07-X01,structured,N64-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,5de4def67067e86414f369a2efb0a12521dc6f751cbcf8e904ac3ae2afe84234
