trial_id,corner,raw_library_ids,raw_library_valid,frontier,closure,passive_value,research_option_premium,total_value,shared_catalog,shared_closure,raw_compressed_value_gate
221,L00,base_1;base_2;base_3;inactive,true,6//1;25//4;25//4,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
221,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;25//4;25//4,core_a;core_b;core_c;expansion,6475//384,0//1,6475//384,true,true,true
221,L10,base_1;base_2;base_3;frontier_addition;inactive,true,33//4;25//4;25//4,core_a;core_b;core_c,14525//768,0//1,14525//768,true,true,true
221,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,33//4;25//4;25//4,core_a;core_b;core_c;expansion,14525//768,0//1,14525//768,true,true,true
222,L00,base_1;base_2;base_3;inactive,true,4//1;15//4;4//1,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
222,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;15//4;4//1,core_a;core_b;core_c;expansion,8225//768,0//1,8225//768,true,true,true
222,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;21//4;4//1,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
222,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;21//4;4//1,core_a;core_b;core_c;expansion,9275//768,0//1,9275//768,true,true,true
223,L00,base_1;base_2;base_3;inactive,true,15//4;17//4;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
223,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,0//1,8575//768,true,true,true
223,L10,base_1;base_2;base_3;frontier_addition;inactive,true,5//1;17//4;17//4,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
223,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,5//1;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,1575//128,0//1,1575//128,true,true,true
224,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
224,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c;expansion,12425//768,0//1,12425//768,true,true,true
224,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;6//1;6//1,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
224,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;6//1;6//1,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
225,L00,base_1;base_2;base_3;inactive,true,4//1;15//4;4//1,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
225,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;15//4;4//1,core_a;core_b;core_c;expansion,8225//768,149353//65536,2553659//196608,true,true,true
225,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;5//1;4//1,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
225,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;5//1;4//1,core_a;core_b;core_c;expansion,2275//192,9377//2048,100931//6144,true,true,true
226,L00,base_1;base_2;base_3;inactive,true,15//4;15//4;17//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
226,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,0//1,8225//768,true,true,true
226,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;15//4;17//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
226,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,1793//24576,99531//8192,true,true,true
227,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
227,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12425//768,0//1,12425//768,true,true,true
227,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;6//1;8//1,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
227,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;6//1;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,13825//768,0//1,13825//768,true,true,true
228,L00,base_1;base_2;base_3;inactive,true,23//4;23//4;25//4,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
228,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;23//4;25//4,core_a;core_b;core_c;expansion,12425//768,27983//32768,1674349//98304,true,true,true
228,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;33//4;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
228,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;33//4;25//4,core_a;core_b;core_c;expansion,4725//256,8177//4096,83777//4096,true,true,true
229,L00,base_1;base_2;base_3;inactive,true,4//1;15//4;4//1,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
229,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,27309//16384,608327//49152,true,true,true
229,L10,base_1;base_2;base_3;frontier_addition;inactive,true,5//1;15//4;4//1,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
229,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,5//1;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2975//256,20809//4096,68409//4096,true,true,true
230,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;6//1,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
230,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;6//1,core_a;core_b;core_c;expansion,525//32,0//1,525//32,true,true,true
230,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;25//4;6//1,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
230,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;25//4;6//1,core_a;core_b;core_c;expansion,4725//256,0//1,4725//256,true,true,true
231,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
231,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c;expansion,12425//768,64543//65536,3374429//196608,true,true,true
231,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;6//1;6//1,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
231,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;6//1;6//1,core_a;core_b;core_c;expansion,875//48,8177//4096,248531//12288,true,true,true
232,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
232,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c;expansion,12425//768,115//256,6385//384,true,true,true
232,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;6//1;6//1,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
232,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;6//1;6//1,core_a;core_b;core_c;expansion,13825//768,223//256,7247//384,true,true,true
233,L00,base_1;base_2;base_3;inactive,true,6//1;23//4;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
233,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;23//4;6//1,core_a;core_b;core_c;expansion,12425//768,0//1,12425//768,true,true,true
233,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;23//4;8//1,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
233,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;23//4;8//1,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
234,L00,base_1;base_2;base_3;inactive,true,6//1;23//4;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
234,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12425//768,20091//32768,1650673//98304,true,true,true
234,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;33//4;6//1,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
234,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;33//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,6327//4096,81927//4096,true,true,true
235,L00,base_1;base_2;base_3;inactive,true,23//4;23//4;6//1,core_a;core_b;core_c,6125//384,0//1,6125//384,true,true,true
235,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,6125//384,595//1024,50785//3072,true,true,true
235,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;23//4;33//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
235,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,13825//768,125//128,14575//768,true,true,true
236,L00,base_1;base_2;base_3;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c,4025//256,0//1,4025//256,true,true,true
236,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c;expansion,4025//256,0//1,4025//256,true,true,true
236,L10,base_1;base_2;base_3;frontier_addition;inactive,true,33//4;23//4;23//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
236,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,33//4;23//4;23//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
237,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
237,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c;expansion,8225//768,3557//2048,76471//6144,true,true,true
237,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;4//1;15//4,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
237,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;4//1;15//4,core_a;core_b;core_c;expansion,2275//192,58609//16384,758227//49152,true,true,true
238,L00,base_1;base_2;base_3;inactive,true,15//4;17//4;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
238,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,0//1,175//16,true,true,true
238,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;17//4;21//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
238,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;17//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,0//1,9275//768,true,true,true
239,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
239,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,115//256,205//12,true,true,true
239,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;25//4;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
239,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,169//256,2447//128,true,true,true
240,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;23//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
240,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,0//1,12775//768,true,true,true
240,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;25//4;23//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
240,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;25//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,13825//768,0//1,13825//768,true,true,true
241,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
241,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;17//4,core_a;core_b;core_c;expansion,8575//768,0//1,8575//768,true,true,true
241,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;15//4;17//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
241,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;15//4;17//4,core_a;core_b;core_c;expansion,9275//768,0//1,9275//768,true,true,true
242,L00,base_1;base_2;base_3;inactive,true,6//1;6//1;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
242,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;6//1;25//4,core_a;core_b;core_c;expansion,12775//768,2983//6144,35061//2048,true,true,true
242,L10,base_1;base_2;base_3;frontier_addition;inactive,true,33//4;6//1;25//4,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
242,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,33//4;6//1;25//4,core_a;core_b;core_c;expansion,7175//384,2131//1024,63793//3072,true,true,true
243,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
243,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,84225//65536,801025//65536,true,true,true
243,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;4//1;4//1,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
243,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,58663//16384,769589//49152,true,true,true
244,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
244,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c;expansion,175//16,10849//16384,190049//16384,true,true,true
244,L10,base_1;base_2;base_3;frontier_addition;inactive,true,19//4;4//1;4//1,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
244,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,19//4;4//1;4//1,core_a;core_b;core_c;expansion,2975//256,8177//4096,55777//4096,true,true,true
245,L00,base_1;base_2;base_3;inactive,true,25//4;6//1;25//4,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
245,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,6475//384,10105//8192,444715//24576,true,true,true
245,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;33//4;25//4,core_a;core_b;core_c,14525//768,0//1,14525//768,true,true,true
245,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;33//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,14525//768,10027//4096,262481//12288,true,true,true
246,L00,base_1;base_2;base_3;inactive,true,25//4;23//4;6//1,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
246,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;23//4;6//1,core_a;core_b;core_c;expansion,525//32,0//1,525//32,true,true,true
246,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;23//4;6//1,core_a;core_b;core_c,2275//128,0//1,2275//128,true,true,true
246,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;23//4;6//1,core_a;core_b;core_c;expansion,2275//128,43//256,4593//256,true,true,true
247,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
247,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c;expansion,175//16,0//1,175//16,true,true,true
247,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;15//4;21//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
247,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;15//4;21//4,core_a;core_b;core_c;expansion,9275//768,0//1,9275//768,true,true,true
248,L00,base_1;base_2;base_3;inactive,true,25//4;23//4;6//1,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
248,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,525//32,0//1,525//32,true,true,true
248,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;23//4;31//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
248,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;23//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,13825//768,0//1,13825//768,true,true,true
249,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
249,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;17//4,core_a;core_b;core_c;expansion,8575//768,26707//16384,628921//49152,true,true,true
249,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;15//4;5//1,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
249,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;15//4;5//1,core_a;core_b;core_c;expansion,2275//192,9377//2048,100931//6144,true,true,true
250,L00,base_1;base_2;base_3;inactive,true,17//4;4//1;17//4,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
250,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;4//1;17//4,core_a;core_b;core_c;expansion,4375//384,48397//16384,705191//49152,true,true,true
250,L10,base_1;base_2;base_3;frontier_addition;inactive,true,5//1;4//1;17//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
250,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,5//1;4//1;17//4,core_a;core_b;core_c;expansion,9275//768,20101//4096,208703//12288,true,true,true
251,L00,base_1;base_2;base_3;inactive,true,6//1;6//1;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
251,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,0//1,12775//768,true,true,true
251,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;8//1;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
251,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;8//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,0//1,4725//256,true,true,true
252,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;23//4,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
252,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12425//768,18997//4096,255791//12288,true,true,true
252,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;25//4;31//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
