slice_factor,slice_level,n,metric,parameter,defined_n,exact_value
module_complementarity,strong,512,frontier_only_normalized_value_loss,all,512,7885152059719299923686545516744722754219688669720685127561519947122582956548990129402284248311665047222122775342224108250893580010845919646883445645601299233071582532259143728892929559376200320218895338140111525523704788307197137531413420903588278779109490075137908741284057251536663028539311873624149484590516790362937022342998395502482767213851354374306355313554317309216858206369279545518068675256948222976329228783918657943847633756322147425629066856568004551089920387979248288477591321235922672482038669598662609548607999583431603112247508403506641878101703518363298580075556146504538553173989404292422924857992137//225082236792498888867002214953845081155551357910689060577228773594449266236660801529258628994952279451440681006306203190156331619794574184788744643420404075794256926898424264527661453446130797173523037289104911096989199255876948462222150748284850868743311912762740486745859830607207723320365804818163037148752181985889834963950630260228046680605739655376408026670461049262095931249091844804644883209210514826211448085113319528217841988907012553549284740685180517142940943708106446611616886791051956383505970442166005781061509911117868597524414130086477364488948008831410359961260499217487305200081676259071440078629617664
module_complementarity,strong,512,registered_capacity_nonconcavity_frequency,all,512,17//128
module_complementarity,strong,512,attainable_capacity_nonconcavity_frequency,all,512,117//128
module_complementarity,strong,512,lambda_breakpoint_count,all,512,2055//512
module_complementarity,strong,512,positive_lambda_breakpoint_count,all,512,1543//512
module_complementarity,strong,512,normalized_value_capacity,B0,512,0//1
module_complementarity,strong,512,normalized_value_capacity,B25,512,137393183367937217944285994578121304734133977593853133850960867829000332730686033259617037990145293184919740594127887624368774705383546163190813334372226984606847550397889742884371134772399827759226286308807662191188268171100298056892241061184895438248787857837905131130649925804844966349052720482684427910734354806641359494056492749077877548489412143705523136990575732497780417878371581729672916020050318130788798163000614527813143012286023802092101522426620449512427391688663037740331521644985827527847853823141926451024679373135725254177173455039695265235550399545593220896900430408546774670643620613201865320669181941141609481859509888644896603866165659920885887996825651811573081450985985163006256166447860854876343931457587//187595891272392256407729519113428972526776373416222921703601486411169148110538515017075224322482306312619286366101262248527333440553219923175015730692737605953734855619137820318879780369563337581478330151910011267925008648905070352288058365804721705715964202582601585082772503216908379810874325572836849940755479980434372642405090046676636797954281931518431920821075019654156507008161514274866707448112351699644573166789830571565220908533130995961252860089482685368253778377449275488340874648089445327632394438412660268016173003143652333769588277184388613409113228125120171208220767165688966641566552726927851026830955892503660638123364798143002081944911561018754454076250475023335370627537947242934496239224922835565387612160000
module_complementarity,strong,512,normalized_value_capacity,B50,512,26714455249673228762478226084492979651220223343309548182127614150657223471588354741892970202209277252508775920620562474479225502956842355258641726217422103127465056751303456124367406670521148479533034187220665207783671659401728801826038107106736730462226256685311678855798346312165454805336075203447311906537286514041291615999779590094485167208805968179641674149195410735542875414131057629217046378495302575245328701020561725249252431530697698270457280718470107546726403571367995428680291095791243271152342286039396631509953441636819018809//28246661372206008156490333636000063365375068830420496123963536942302107420572083946233646380099390897450897329773783880662049485417992867773917818953109457411677830298069310535312963887762522811372828998126611926201702677152503472425881652265163256111212788996681682015564755546498252791272428765482418416841743167871894243068873787258648909867088372204745932535794331545283536269027517128928700500680786748195516924884681268040979284479178508045761493837998151809523753484804484738136038204147306621501382343323050239261586413105119232000
module_complementarity,strong,512,normalized_value_capacity,B75,512,310817572703373470450837128221151078136503896594448685347921856685597885144327380145050628554971500438555989675792731800933935632994207500365724771723627272046846614318378388719663735155726073830608278855965//312603498767897163655217660587146303447124569140460872359194537134051134772509191956296820251745192169780810741616563911832582028171854999502250139299866053892564920530357174914004634630730957214736343105536
module_complementarity,strong,512,normalized_value_capacity,B100,512,1//1
module_complementarity,strong,512,registered_capacity_shadow,B0_B25,512,9508629199//2684354560
module_complementarity,strong,512,registered_capacity_shadow,B25_B50,512,6949173571//5368709120
module_complementarity,strong,512,registered_capacity_shadow,B50_B75,512,778604449//3221225472
module_complementarity,strong,512,registered_capacity_shadow,B75_B100,512,1212677//25165824
module_complementarity,strong,512,resource_demand_elasticity,E025_050,512,-179171//1290240
module_complementarity,strong,512,operational_elasticity_contribution,E025_050,512,-38436336359235401970657025183260736039244486473679537390155231640018278212243239760654457612158842709693114277479005545000186558526070826174121808255131042533333//1493721637079021036824482728018438548889282616069354719110423895042062977403659013136681024572327276440960126984236038983403218365583963307553217429309821187225600
module_complementarity,strong,512,generative_elasticity_contribution,E025_050,512,17800228783110282618947234811917011464488355838819097057058539027129138549884705654242817172122982080845849715509902444699262039125234254470755283070223321894751911557020994435887337385012933090540612195924455781419213//9803660548258580834502846702712377450220294754258803894701463061057772360124689147193255291132718249573093604318642079676257031129471087181512728427508528134605015501350638137126738615083871997166905671624889979992473600
