trial_id,current_belief,next_belief,probability
777,2,2,1//4
777,2,3,3//4
777,3,1,3//4
777,3,2,0//1
777,3,3,1//4
778,1,1,1//4
778,1,2,3//4
778,1,3,0//1
778,2,1,0//1
778,2,2,1//4
778,2,3,3//4
778,3,1,3//4
778,3,2,0//1
778,3,3,1//4
779,1,1,1//4
779,1,2,3//4
779,1,3,0//1
779,2,1,0//1
779,2,2,1//4
779,2,3,3//4
779,3,1,3//4
779,3,2,0//1
779,3,3,1//4
780,1,1,1//4
780,1,2,3//4
780,1,3,0//1
780,2,1,0//1
780,2,2,1//4
780,2,3,3//4
780,3,1,3//4
780,3,2,0//1
780,3,3,1//4
781,1,1,1//4
781,1,2,3//4
781,1,3,0//1
781,2,1,0//1
781,2,2,1//4
781,2,3,3//4
781,3,1,3//4
781,3,2,0//1
781,3,3,1//4
782,1,1,3//4
782,1,2,1//4
782,1,3,0//1
782,2,1,0//1
782,2,2,3//4
782,2,3,1//4
782,3,1,1//4
782,3,2,0//1
782,3,3,3//4
783,1,1,3//4
783,1,2,1//4
783,1,3,0//1
783,2,1,0//1
783,2,2,3//4
783,2,3,1//4
783,3,1,1//4
783,3,2,0//1
783,3,3,3//4
784,1,1,3//4
784,1,2,1//4
784,1,3,0//1
784,2,1,0//1
784,2,2,3//4
784,2,3,1//4
784,3,1,1//4
784,3,2,0//1
784,3,3,3//4
785,1,1,1//4
785,1,2,3//4
785,1,3,0//1
785,2,1,0//1
785,2,2,1//4
785,2,3,3//4
785,3,1,3//4
785,3,2,0//1
785,3,3,1//4
786,1,1,1//4
786,1,2,3//4
786,1,3,0//1
786,2,1,0//1
786,2,2,1//4
786,2,3,3//4
786,3,1,3//4
786,3,2,0//1
786,3,3,1//4
787,1,1,3//4
787,1,2,1//4
787,1,3,0//1
787,2,1,0//1
787,2,2,3//4
787,2,3,1//4
787,3,1,1//4
787,3,2,0//1
787,3,3,3//4
788,1,1,3//4
788,1,2,1//4
788,1,3,0//1
788,2,1,0//1
788,2,2,3//4
788,2,3,1//4
788,3,1,1//4
788,3,2,0//1
788,3,3,3//4
789,1,1,1//4
789,1,2,3//4
789,1,3,0//1
789,2,1,0//1
789,2,2,1//4
789,2,3,3//4
789,3,1,3//4
789,3,2,0//1
789,3,3,1//4
790,1,1,3//4
790,1,2,1//4
790,1,3,0//1
790,2,1,0//1
790,2,2,3//4
790,2,3,1//4
790,3,1,1//4
790,3,2,0//1
790,3,3,3//4
791,1,1,3//4
791,1,2,1//4
791,1,3,0//1
791,2,1,0//1
791,2,2,3//4
791,2,3,1//4
791,3,1,1//4
791,3,2,0//1
791,3,3,3//4
792,1,1,1//4
792,1,2,3//4
792,1,3,0//1
792,2,1,0//1
792,2,2,1//4
792,2,3,3//4
792,3,1,3//4
792,3,2,0//1
792,3,3,1//4
793,1,1,1//4
793,1,2,3//4
793,1,3,0//1
793,2,1,0//1
793,2,2,1//4
793,2,3,3//4
793,3,1,3//4
793,3,2,0//1
793,3,3,1//4
794,1,1,3//4
794,1,2,1//4
794,1,3,0//1
794,2,1,0//1
794,2,2,3//4
794,2,3,1//4
794,3,1,1//4
794,3,2,0//1
794,3,3,3//4
795,1,1,1//4
795,1,2,3//4
795,1,3,0//1
795,2,1,0//1
795,2,2,1//4
795,2,3,3//4
795,3,1,3//4
795,3,2,0//1
795,3,3,1//4
796,1,1,3//4
796,1,2,1//4
796,1,3,0//1
796,2,1,0//1
796,2,2,3//4
796,2,3,1//4
796,3,1,1//4
796,3,2,0//1
796,3,3,3//4
797,1,1,3//4
797,1,2,1//4
797,1,3,0//1
797,2,1,0//1
797,2,2,3//4
797,2,3,1//4
797,3,1,1//4
797,3,2,0//1
797,3,3,3//4
798,1,1,1//4
798,1,2,3//4
798,1,3,0//1
798,2,1,0//1
798,2,2,1//4
798,2,3,3//4
798,3,1,3//4
798,3,2,0//1
798,3,3,1//4
799,1,1,1//4
799,1,2,3//4
799,1,3,0//1
799,2,1,0//1
799,2,2,1//4
799,2,3,3//4
799,3,1,3//4
799,3,2,0//1
799,3,3,1//4
800,1,1,3//4
800,1,2,1//4
800,1,3,0//1
800,2,1,0//1
800,2,2,3//4
800,2,3,1//4
800,3,1,1//4
800,3,2,0//1
800,3,3,3//4
801,1,1,1//4
801,1,2,3//4
801,1,3,0//1
801,2,1,0//1
801,2,2,1//4
801,2,3,3//4
801,3,1,3//4
801,3,2,0//1
801,3,3,1//4
802,1,1,1//4
802,1,2,3//4
802,1,3,0//1
802,2,1,0//1
802,2,2,1//4
802,2,3,3//4
802,3,1,3//4
802,3,2,0//1
802,3,3,1//4
803,1,1,1//4
803,1,2,3//4
803,1,3,0//1
803,2,1,0//1
803,2,2,1//4
803,2,3,3//4
803,3,1,3//4
803,3,2,0//1
803,3,3,1//4
804,1,1,3//4
804,1,2,1//4
804,1,3,0//1
804,2,1,0//1
804,2,2,3//4
804,2,3,1//4
804,3,1,1//4
804,3,2,0//1
804,3,3,3//4
805,1,1,1//4
805,1,2,3//4
805,1,3,0//1
805,2,1,0//1
805,2,2,1//4
805,2,3,3//4
805,3,1,3//4
805,3,2,0//1
805,3,3,1//4
806,1,1,1//4
806,1,2,3//4
806,1,3,0//1
806,2,1,0//1
806,2,2,1//4
806,2,3,3//4
806,3,1,3//4
806,3,2,0//1
806,3,3,1//4
807,1,1,1//4
807,1,2,3//4
807,1,3,0//1
807,2,1,0//1
807,2,2,1//4
807,2,3,3//4
807,3,1,3//4
807,3,2,0//1
807,3,3,1//4
808,1,1,3//4
808,1,2,1//4
808,1,3,0//1
808,2,1,0//1
808,2,2,3//4
808,2,3,1//4
808,3,1,1//4
808,3,2,0//1
808,3,3,3//4
809,1,1,3//4
809,1,2,1//4
809,1,3,0//1
809,2,1,0//1
809,2,2,3//4
809,2,3,1//4
809,3,1,1//4
809,3,2,0//1
809,3,3,3//4
810,1,1,3//4
810,1,2,1//4
810,1,3,0//1
810,2,1,0//1
810,2,2,3//4
810,2,3,1//4
810,3,1,1//4
810,3,2,0//1
810,3,3,3//4
811,1,1,1//4
811,1,2,3//4
811,1,3,0//1
811,2,1,0//1
811,2,2,1//4
811,2,3,3//4
811,3,1,3//4
811,3,2,0//1
811,3,3,1//4
812,1,1,3//4
812,1,2,1//4
812,1,3,0//1
812,2,1,0//1
812,2,2,3//4
812,2,3,1//4
812,3,1,1//4
812,3,2,0//1
812,3,3,3//4
813,1,1,3//4
813,1,2,1//4
813,1,3,0//1
813,2,1,0//1
813,2,2,3//4
813,2,3,1//4
813,3,1,1//4
813,3,2,0//1
813,3,3,3//4
814,1,1,3//4
814,1,2,1//4
814,1,3,0//1
814,2,1,0//1
814,2,2,3//4
814,2,3,1//4
814,3,1,1//4
814,3,2,0//1
814,3,3,3//4
815,1,1,1//4
815,1,2,3//4
815,1,3,0//1
815,2,1,0//1
815,2,2,1//4
815,2,3,3//4
815,3,1,3//4
815,3,2,0//1
815,3,3,1//4
816,1,1,3//4
816,1,2,1//4
816,1,3,0//1
816,2,1,0//1
816,2,2,3//4
816,2,3,1//4
816,3,1,1//4
816,3,2,0//1
816,3,3,3//4
817,1,1,3//4
817,1,2,1//4
817,1,3,0//1
817,2,1,0//1
817,2,2,3//4
817,2,3,1//4
817,3,1,1//4
817,3,2,0//1
817,3,3,3//4
818,1,1,3//4
818,1,2,1//4
818,1,3,0//1
818,2,1,0//1
818,2,2,3//4
818,2,3,1//4
818,3,1,1//4
818,3,2,0//1
818,3,3,3//4
819,1,1,1//4
819,1,2,3//4
819,1,3,0//1
819,2,1,0//1
819,2,2,1//4
819,2,3,3//4
819,3,1,3//4
819,3,2,0//1
819,3,3,1//4
820,1,1,3//4
820,1,2,1//4
820,1,3,0//1
820,2,1,0//1
820,2,2,3//4
820,2,3,1//4
820,3,1,1//4
820,3,2,0//1
820,3,3,3//4
821,1,1,1//4
821,1,2,3//4
821,1,3,0//1
821,2,1,0//1
821,2,2,1//4
821,2,3,3//4
821,3,1,3//4
821,3,2,0//1
821,3,3,1//4
822,1,1,1//4
822,1,2,3//4
822,1,3,0//1
822,2,1,0//1
822,2,2,1//4
822,2,3,3//4
822,3,1,3//4
822,3,2,0//1
822,3,3,1//4
823,1,1,1//4
823,1,2,3//4
823,1,3,0//1
823,2,1,0//1
823,2,2,1//4
823,2,3,3//4
823,3,1,3//4
823,3,2,0//1
823,3,3,1//4
824,1,1,3//4
824,1,2,1//4
824,1,3,0//1
824,2,1,0//1
824,2,2,3//4
824,2,3,1//4
824,3,1,1//4
824,3,2,0//1
824,3,3,3//4
825,1,1,1//4
825,1,2,3//4
825,1,3,0//1
825,2,1,0//1
825,2,2,1//4
825,2,3,3//4
825,3,1,3//4
825,3,2,0//1
825,3,3,1//4
826,1,1,3//4
826,1,2,1//4
826,1,3,0//1
826,2,1,0//1
826,2,2,3//4
826,2,3,1//4
826,3,1,1//4
826,3,2,0//1
826,3,3,3//4
827,1,1,3//4
827,1,2,1//4
827,1,3,0//1
827,2,1,0//1
827,2,2,3//4
827,2,3,1//4
827,3,1,1//4
827,3,2,0//1
827,3,3,3//4
828,1,1,3//4
828,1,2,1//4
828,1,3,0//1
828,2,1,0//1
828,2,2,3//4
828,2,3,1//4
828,3,1,1//4
828,3,2,0//1
828,3,3,3//4
829,1,1,1//4
829,1,2,3//4
829,1,3,0//1
829,2,1,0//1
829,2,2,1//4
829,2,3,3//4
829,3,1,3//4
829,3,2,0//1
829,3,3,1//4
830,1,1,1//4
830,1,2,3//4
830,1,3,0//1
830,2,1,0//1
830,2,2,1//4
830,2,3,3//4
830,3,1,3//4
830,3,2,0//1
830,3,3,1//4
831,1,1,1//4
831,1,2,3//4
831,1,3,0//1
831,2,1,0//1
831,2,2,1//4
831,2,3,3//4
831,3,1,3//4
831,3,2,0//1
831,3,3,1//4
832,1,1,3//4
832,1,2,1//4
832,1,3,0//1
832,2,1,0//1
832,2,2,3//4
832,2,3,1//4
832,3,1,1//4
832,3,2,0//1
832,3,3,3//4
833,1,1,3//4
833,1,2,1//4
833,1,3,0//1
833,2,1,0//1
833,2,2,3//4
833,2,3,1//4
833,3,1,1//4
833,3,2,0//1
833,3,3,3//4
834,1,1,1//4
834,1,2,3//4
834,1,3,0//1
834,2,1,0//1
834,2,2,1//4
834,2,3,3//4
834,3,1,3//4
834,3,2,0//1
834,3,3,1//4
835,1,1,3//4
835,1,2,1//4
835,1,3,0//1
835,2,1,0//1
835,2,2,3//4
835,2,3,1//4
835,3,1,1//4
835,3,2,0//1
835,3,3,3//4
836,1,1,1//4
836,1,2,3//4
836,1,3,0//1
836,2,1,0//1
836,2,2,1//4
836,2,3,3//4
836,3,1,3//4
836,3,2,0//1
836,3,3,1//4
837,1,1,3//4
837,1,2,1//4
837,1,3,0//1
837,2,1,0//1
837,2,2,3//4
837,2,3,1//4
837,3,1,1//4
837,3,2,0//1
837,3,3,3//4
838,1,1,3//4
838,1,2,1//4
838,1,3,0//1
838,2,1,0//1
838,2,2,3//4
838,2,3,1//4
838,3,1,1//4
838,3,2,0//1
838,3,3,3//4
839,1,1,3//4
839,1,2,1//4
839,1,3,0//1
839,2,1,0//1
839,2,2,3//4
839,2,3,1//4
839,3,1,1//4
839,3,2,0//1
839,3,3,3//4
840,1,1,1//4
840,1,2,3//4
840,1,3,0//1
840,2,1,0//1
840,2,2,1//4
840,2,3,3//4
840,3,1,3//4
840,3,2,0//1
840,3,3,1//4
841,1,1,1//4
841,1,2,3//4
841,1,3,0//1
841,2,1,0//1
841,2,2,1//4
841,2,3,3//4
841,3,1,3//4
841,3,2,0//1
841,3,3,1//4
842,1,1,1//4
842,1,2,3//4
842,1,3,0//1
842,2,1,0//1
842,2,2,1//4
842,2,3,3//4
842,3,1,3//4
842,3,2,0//1
842,3,3,1//4
843,1,1,3//4
843,1,2,1//4
843,1,3,0//1
843,2,1,0//1
843,2,2,3//4
843,2,3,1//4
843,3,1,1//4
843,3,2,0//1
843,3,3,3//4
844,1,1,1//4
844,1,2,3//4
844,1,3,0//1
844,2,1,0//1
844,2,2,1//4
844,2,3,3//4
844,3,1,3//4
844,3,2,0//1
844,3,3,1//4
845,1,1,3//4
845,1,2,1//4
845,1,3,0//1
845,2,1,0//1
845,2,2,3//4
845,2,3,1//4
845,3,1,1//4
845,3,2,0//1
845,3,3,3//4
846,1,1,1//4
846,1,2,3//4
846,1,3,0//1
846,2,1,0//1
846,2,2,1//4
846,2,3,3//4
846,3,1,3//4
846,3,2,0//1
846,3,3,1//4
847,1,1,1//4
847,1,2,3//4
847,1,3,0//1
847,2,1,0//1
847,2,2,1//4
847,2,3,3//4
847,3,1,3//4
847,3,2,0//1
847,3,3,1//4
848,1,1,1//4
848,1,2,3//4
848,1,3,0//1
848,2,1,0//1
848,2,2,1//4
848,2,3,3//4
848,3,1,3//4
848,3,2,0//1
848,3,3,1//4
849,1,1,1//4
849,1,2,3//4
849,1,3,0//1
849,2,1,0//1
849,2,2,1//4
849,2,3,3//4
849,3,1,3//4
849,3,2,0//1
849,3,3,1//4
850,1,1,1//4
850,1,2,3//4
850,1,3,0//1
850,2,1,0//1
850,2,2,1//4
850,2,3,3//4
850,3,1,3//4
850,3,2,0//1
850,3,3,1//4
851,1,1,1//4
851,1,2,3//4
851,1,3,0//1
851,2,1,0//1
851,2,2,1//4
851,2,3,3//4
851,3,1,3//4
851,3,2,0//1
851,3,3,1//4
852,1,1,1//4
852,1,2,3//4
852,1,3,0//1
852,2,1,0//1
852,2,2,1//4
852,2,3,3//4
852,3,1,3//4
852,3,2,0//1
852,3,3,1//4
853,1,1,3//4
853,1,2,1//4
853,1,3,0//1
853,2,1,0//1
853,2,2,3//4
853,2,3,1//4
853,3,1,1//4
853,3,2,0//1
853,3,3,3//4
854,1,1,1//4
854,1,2,3//4
854,1,3,0//1
854,2,1,0//1
854,2,2,1//4
854,2,3,3//4
854,3,1,3//4
854,3,2,0//1
854,3,3,1//4
855,1,1,3//4
855,1,2,1//4
855,1,3,0//1
855,2,1,0//1
855,2,2,3//4
855,2,3,1//4
855,3,1,1//4
855,3,2,0//1
855,3,3,3//4
856,1,1,1//4
856,1,2,3//4
856,1,3,0//1
856,2,1,0//1
856,2,2,1//4
856,2,3,3//4
856,3,1,3//4
856,3,2,0//1
856,3,3,1//4
857,1,1,1//4
857,1,2,3//4
857,1,3,0//1
857,2,1,0//1
857,2,2,1//4
857,2,3,3//4
857,3,1,3//4
857,3,2,0//1
857,3,3,1//4
858,1,1,3//4
858,1,2,1//4
858,1,3,0//1
858,2,1,0//1
858,2,2,3//4
858,2,3,1//4
858,3,1,1//4
858,3,2,0//1
858,3,3,3//4
859,1,1,3//4
859,1,2,1//4
859,1,3,0//1
859,2,1,0//1
859,2,2,3//4
859,2,3,1//4
859,3,1,1//4
859,3,2,0//1
859,3,3,3//4
860,1,1,1//4
860,1,2,3//4
860,1,3,0//1
860,2,1,0//1
860,2,2,1//4
860,2,3,3//4
860,3,1,3//4
860,3,2,0//1
860,3,3,1//4
861,1,1,1//4
861,1,2,3//4
861,1,3,0//1
861,2,1,0//1
861,2,2,1//4
861,2,3,3//4
861,3,1,3//4
861,3,2,0//1
861,3,3,1//4
862,1,1,1//4
862,1,2,3//4
862,1,3,0//1
862,2,1,0//1
862,2,2,1//4
862,2,3,3//4
862,3,1,3//4
862,3,2,0//1
862,3,3,1//4
863,1,1,1//4
863,1,2,3//4
863,1,3,0//1
863,2,1,0//1
863,2,2,1//4
863,2,3,3//4
863,3,1,3//4
863,3,2,0//1
863,3,3,1//4
864,1,1,3//4
864,1,2,1//4
864,1,3,0//1
864,2,1,0//1
864,2,2,3//4
864,2,3,1//4
864,3,1,1//4
864,3,2,0//1
864,3,3,3//4
865,1,1,3//4
865,1,2,1//4
865,1,3,0//1
865,2,1,0//1
865,2,2,3//4
865,2,3,1//4
865,3,1,1//4
865,3,2,0//1
865,3,3,3//4
866,1,1,3//4
866,1,2,1//4
866,1,3,0//1
866,2,1,0//1
866,2,2,3//4
866,2,3,1//4
866,3,1,1//4
866,3,2,0//1
866,3,3,3//4
867,1,1,1//4
867,1,2,3//4
867,1,3,0//1
867,2,1,0//1
867,2,2,1//4
867,2,3,3//4
867,3,1,3//4
867,3,2,0//1
867,3,3,1//4
868,1,1,3//4
868,1,2,1//4
868,1,3,0//1
868,2,1,0//1
868,2,2,3//4
868,2,3,1//4
868,3,1,1//4
868,3,2,0//1
868,3,3,3//4
869,1,1,3//4
869,1,2,1//4
869,1,3,0//1
869,2,1,0//1
869,2,2,3//4
869,2,3,1//4
869,3,1,1//4
869,3,2,0//1
869,3,3,3//4
870,1,1,1//4
870,1,2,3//4
870,1,3,0//1
870,2,1,0//1
870,2,2,1//4
870,2,3,3//4
870,3,1,3//4
870,3,2,0//1
870,3,3,1//4
871,1,1,3//4
871,1,2,1//4
871,1,3,0//1
871,2,1,0//1
871,2,2,3//4
871,2,3,1//4
871,3,1,1//4
871,3,2,0//1
871,3,3,3//4
872,1,1,3//4
872,1,2,1//4
872,1,3,0//1
872,2,1,0//1
872,2,2,3//4
872,2,3,1//4
872,3,1,1//4
872,3,2,0//1
872,3,3,3//4
873,1,1,1//4
873,1,2,3//4
873,1,3,0//1
873,2,1,0//1
873,2,2,1//4
873,2,3,3//4
873,3,1,3//4
873,3,2,0//1
873,3,3,1//4
874,1,1,3//4
874,1,2,1//4
874,1,3,0//1
874,2,1,0//1
874,2,2,3//4
874,2,3,1//4
874,3,1,1//4
874,3,2,0//1
874,3,3,3//4
875,1,1,3//4
875,1,2,1//4
875,1,3,0//1
875,2,1,0//1
875,2,2,3//4
875,2,3,1//4
875,3,1,1//4
875,3,2,0//1
875,3,3,3//4
876,1,1,3//4
876,1,2,1//4
876,1,3,0//1
876,2,1,0//1
876,2,2,3//4
876,2,3,1//4
876,3,1,1//4
876,3,2,0//1
876,3,3,3//4
877,1,1,1//4
877,1,2,3//4
877,1,3,0//1
877,2,1,0//1
877,2,2,1//4
877,2,3,3//4
877,3,1,3//4
877,3,2,0//1
877,3,3,1//4
878,1,1,1//4
878,1,2,3//4
878,1,3,0//1
878,2,1,0//1
878,2,2,1//4
878,2,3,3//4
878,3,1,3//4
878,3,2,0//1
878,3,3,1//4
879,1,1,3//4
879,1,2,1//4
879,1,3,0//1
879,2,1,0//1
879,2,2,3//4
879,2,3,1//4
879,3,1,1//4
879,3,2,0//1
879,3,3,3//4
880,1,1,1//4
880,1,2,3//4
880,1,3,0//1
880,2,1,0//1
880,2,2,1//4
880,2,3,3//4
880,3,1,3//4
880,3,2,0//1
880,3,3,1//4
881,1,1,3//4
881,1,2,1//4
881,1,3,0//1
881,2,1,0//1
881,2,2,3//4
881,2,3,1//4
881,3,1,1//4
881,3,2,0//1
881,3,3,3//4
882,1,1,3//4
882,1,2,1//4
882,1,3,0//1
882,2,1,0//1
882,2,2,3//4
882,2,3,1//4
882,3,1,1//4
882,3,2,0//1
882,3,3,3//4
883,1,1,3//4
883,1,2,1//4
883,1,3,0//1
883,2,1,0//1
883,2,2,3//4
883,2,3,1//4
883,3,1,1//4
883,3,2,0//1
883,3,3,3//4
884,1,1,1//4
884,1,2,3//4
884,1,3,0//1
884,2,1,0//1
884,2,2,1//4
884,2,3,3//4
884,3,1,3//4
884,3,2,0//1
884,3,3,1//4
885,1,1,3//4
885,1,2,1//4
885,1,3,0//1
885,2,1,0//1
885,2,2,3//4
885,2,3,1//4
885,3,1,1//4
885,3,2,0//1
885,3,3,3//4
886,1,1,3//4
886,1,2,1//4
886,1,3,0//1
886,2,1,0//1
886,2,2,3//4
886,2,3,1//4
886,3,1,1//4
886,3,2,0//1
886,3,3,3//4
887,1,1,3//4
887,1,2,1//4
887,1,3,0//1
887,2,1,0//1
887,2,2,3//4
887,2,3,1//4
887,3,1,1//4
887,3,2,0//1
887,3,3,3//4
888,1,1,3//4
888,1,2,1//4
888,1,3,0//1
888,2,1,0//1
888,2,2,3//4
888,2,3,1//4
888,3,1,1//4
888,3,2,0//1
888,3,3,3//4
889,1,1,1//4
889,1,2,3//4
889,1,3,0//1
889,2,1,0//1
889,2,2,1//4
889,2,3,3//4
889,3,1,3//4
889,3,2,0//1
889,3,3,1//4
890,1,1,1//4
890,1,2,3//4
890,1,3,0//1
890,2,1,0//1
890,2,2,1//4
890,2,3,3//4
890,3,1,3//4
890,3,2,0//1
890,3,3,1//4
891,1,1,3//4
891,1,2,1//4
891,1,3,0//1
891,2,1,0//1
891,2,2,3//4
891,2,3,1//4
891,3,1,1//4
891,3,2,0//1
891,3,3,3//4
892,1,1,3//4
892,1,2,1//4
892,1,3,0//1
892,2,1,0//1
892,2,2,3//4
892,2,3,1//4
892,3,1,1//4
892,3,2,0//1
892,3,3,3//4
893,1,1,1//4
893,1,2,3//4
893,1,3,0//1
893,2,1,0//1
893,2,2,1//4
893,2,3,3//4
893,3,1,3//4
893,3,2,0//1
893,3,3,1//4
894,1,1,3//4
894,1,2,1//4
894,1,3,0//1
894,2,1,0//1
894,2,2,3//4
894,2,3,1//4
894,3,1,1//4
894,3,2,0//1
894,3,3,3//4
895,1,1,1//4
895,1,2,3//4
895,1,3,0//1
895,2,1,0//1
895,2,2,1//4
895,2,3,3//4
895,3,1,3//4
895,3,2,0//1
895,3,3,1//4
896,1,1,1//4
896,1,2,3//4
896,1,3,0//1
896,2,1,0//1
896,2,2,1//4
896,2,3,3//4
896,3,1,3//4
896,3,2,0//1
896,3,3,1//4
897,1,1,3//4
897,1,2,1//4
897,1,3,0//1
897,2,1,0//1
897,2,2,3//4
897,2,3,1//4
897,3,1,1//4
897,3,2,0//1
897,3,3,3//4
898,1,1,3//4
898,1,2,1//4
898,1,3,0//1
898,2,1,0//1
898,2,2,3//4
898,2,3,1//4
898,3,1,1//4
898,3,2,0//1
898,3,3,3//4
899,1,1,1//4
899,1,2,3//4
899,1,3,0//1
899,2,1,0//1
899,2,2,1//4
899,2,3,3//4
899,3,1,3//4
899,3,2,0//1
899,3,3,1//4
900,1,1,1//4
900,1,2,3//4
900,1,3,0//1
900,2,1,0//1
900,2,2,1//4
900,2,3,3//4
900,3,1,3//4
900,3,2,0//1
900,3,3,1//4
901,1,1,1//4
901,1,2,3//4
901,1,3,0//1
901,2,1,0//1
901,2,2,1//4
901,2,3,3//4
901,3,1,3//4
901,3,2,0//1
901,3,3,1//4
902,1,1,3//4
902,1,2,1//4
902,1,3,0//1
902,2,1,0//1
902,2,2,3//4
902,2,3,1//4
902,3,1,1//4
902,3,2,0//1
902,3,3,3//4
903,1,1,3//4
903,1,2,1//4
903,1,3,0//1
903,2,1,0//1
903,2,2,3//4
903,2,3,1//4
903,3,1,1//4
903,3,2,0//1
903,3,3,3//4
904,1,1,1//4
904,1,2,3//4
904,1,3,0//1
904,2,1,0//1
904,2,2,1//4
904,2,3,3//4
904,3,1,3//4
904,3,2,0//1
904,3,3,1//4
905,1,1,3//4
905,1,2,1//4
905,1,3,0//1
905,2,1,0//1
905,2,2,3//4
905,2,3,1//4
905,3,1,1//4
905,3,2,0//1
905,3,3,3//4
906,1,1,3//4
906,1,2,1//4
906,1,3,0//1
906,2,1,0//1
906,2,2,3//4
906,2,3,1//4
906,3,1,1//4
906,3,2,0//1
906,3,3,3//4
907,1,1,3//4
907,1,2,1//4
907,1,3,0//1
907,2,1,0//1
907,2,2,3//4
907,2,3,1//4
907,3,1,1//4
907,3,2,0//1
907,3,3,3//4
908,1,1,3//4
908,1,2,1//4
908,1,3,0//1
908,2,1,0//1
908,2,2,3//4
908,2,3,1//4
908,3,1,1//4
908,3,2,0//1
908,3,3,3//4
909,1,1,3//4
909,1,2,1//4
909,1,3,0//1
909,2,1,0//1
909,2,2,3//4
909,2,3,1//4
909,3,1,1//4
909,3,2,0//1
909,3,3,3//4
910,1,1,3//4
910,1,2,1//4
910,1,3,0//1
910,2,1,0//1
910,2,2,3//4
910,2,3,1//4
910,3,1,1//4
910,3,2,0//1
910,3,3,3//4
911,1,1,3//4
911,1,2,1//4
911,1,3,0//1
911,2,1,0//1
911,2,2,3//4
911,2,3,1//4
911,3,1,1//4
911,3,2,0//1
911,3,3,3//4
912,1,1,1//4
912,1,2,3//4
912,1,3,0//1
912,2,1,0//1
912,2,2,1//4
912,2,3,3//4
912,3,1,3//4
912,3,2,0//1
912,3,3,1//4
913,1,1,1//4
913,1,2,3//4
913,1,3,0//1
913,2,1,0//1
913,2,2,1//4
913,2,3,3//4
913,3,1,3//4
913,3,2,0//1
913,3,3,1//4
914,1,1,3//4
914,1,2,1//4
914,1,3,0//1
914,2,1,0//1
914,2,2,3//4
914,2,3,1//4
914,3,1,1//4
914,3,2,0//1
914,3,3,3//4
915,1,1,3//4
915,1,2,1//4
915,1,3,0//1
915,2,1,0//1
915,2,2,3//4
915,2,3,1//4
915,3,1,1//4
915,3,2,0//1
915,3,3,3//4
916,1,1,1//4
916,1,2,3//4
916,1,3,0//1
916,2,1,0//1
916,2,2,1//4
916,2,3,3//4
916,3,1,3//4
916,3,2,0//1
916,3,3,1//4
917,1,1,3//4
917,1,2,1//4
917,1,3,0//1
917,2,1,0//1
917,2,2,3//4
917,2,3,1//4
917,3,1,1//4
917,3,2,0//1
917,3,3,3//4
918,1,1,3//4
918,1,2,1//4
918,1,3,0//1
918,2,1,0//1
918,2,2,3//4
918,2,3,1//4
918,3,1,1//4
918,3,2,0//1
918,3,3,3//4
919,1,1,3//4
919,1,2,1//4
919,1,3,0//1
919,2,1,0//1
919,2,2,3//4
919,2,3,1//4
919,3,1,1//4
919,3,2,0//1
919,3,3,3//4
920,1,1,3//4
920,1,2,1//4
920,1,3,0//1
920,2,1,0//1
920,2,2,3//4
920,2,3,1//4
920,3,1,1//4
920,3,2,0//1
920,3,3,3//4
921,1,1,3//4
921,1,2,1//4
921,1,3,0//1
921,2,1,0//1
921,2,2,3//4
921,2,3,1//4
921,3,1,1//4
921,3,2,0//1
921,3,3,3//4
922,1,1,3//4
922,1,2,1//4
922,1,3,0//1
922,2,1,0//1
922,2,2,3//4
922,2,3,1//4
922,3,1,1//4
922,3,2,0//1
922,3,3,3//4
923,1,1,3//4
923,1,2,1//4
923,1,3,0//1
923,2,1,0//1
923,2,2,3//4
923,2,3,1//4
923,3,1,1//4
923,3,2,0//1
923,3,3,3//4
924,1,1,1//4
924,1,2,3//4
924,1,3,0//1
924,2,1,0//1
924,2,2,1//4
924,2,3,3//4
924,3,1,3//4
924,3,2,0//1
924,3,3,1//4
925,1,1,3//4
925,1,2,1//4
925,1,3,0//1
925,2,1,0//1
925,2,2,3//4
925,2,3,1//4
925,3,1,1//4
925,3,2,0//1
925,3,3,3//4
926,1,1,3//4
926,1,2,1//4
926,1,3,0//1
926,2,1,0//1
926,2,2,3//4
926,2,3,1//4
926,3,1,1//4
926,3,2,0//1
926,3,3,3//4
927,1,1,1//4
927,1,2,3//4
927,1,3,0//1
927,2,1,0//1
927,2,2,1//4
927,2,3,3//4
927,3,1,3//4
927,3,2,0//1
927,3,3,1//4
928,1,1,3//4
928,1,2,1//4
928,1,3,0//1
928,2,1,0//1
928,2,2,3//4
928,2,3,1//4
928,3,1,1//4
928,3,2,0//1
928,3,3,3//4
929,1,1,3//4
929,1,2,1//4
929,1,3,0//1
929,2,1,0//1
929,2,2,3//4
929,2,3,1//4
929,3,1,1//4
929,3,2,0//1
929,3,3,3//4
930,1,1,3//4
930,1,2,1//4
930,1,3,0//1
930,2,1,0//1
930,2,2,3//4
930,2,3,1//4
930,3,1,1//4
930,3,2,0//1
930,3,3,3//4
931,1,1,1//4
931,1,2,3//4
931,1,3,0//1
931,2,1,0//1
931,2,2,1//4
931,2,3,3//4
931,3,1,3//4
931,3,2,0//1
931,3,3,1//4
932,1,1,1//4
932,1,2,3//4
932,1,3,0//1
932,2,1,0//1
932,2,2,1//4
932,2,3,3//4
932,3,1,3//4
