trial_id,mask,library_ids,cardinality,burden,frontier,closure,frontier_preserved,closure_preserved,exact_safe,operational_value,generative_value,total_productive_value,channel_decomposition_gate
235,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,7//4;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,3675//256,49//64,3871//256,true
235,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,23//4;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,13825//768,125//128,14575//768,true
235,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,7//4;2//1;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,1189//1024,12389//1024,true
235,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,23//4;9//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,11375//768,365//512,23845//1536,true
235,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,7//4;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,3675//256,49//64,3871//256,true
235,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,23//4;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,13825//768,125//128,14575//768,true
236,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
236,1,base_1;inactive,2,4//1,23//4;2//1;9//4,core_a;core_b;core_c,false,false,false,875//96,0//1,875//96,true
236,2,base_2;inactive,2,4//1,9//4;23//4;7//4,core_a;core_b;core_c,false,false,false,2275//256,0//1,2275//256,true
236,3,base_1;base_2;inactive,3,8//1,23//4;23//4;9//4,core_a;core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
236,4,base_3;inactive,2,4//1,9//4;9//4;23//4,core_a;core_b;core_c,false,false,false,7175//768,0//1,7175//768,true
236,5,base_1;base_3;inactive,3,8//1,23//4;9//4;23//4,core_a;core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
236,6,base_2;base_3;inactive,3,8//1,9//4;23//4;23//4,core_a;core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
236,7,base_1;base_2;base_3;inactive,4,12//1,23//4;23//4;23//4,core_a;core_b;core_c,false,false,false,4025//256,0//1,4025//256,true
236,8,closure_carrier;inactive,2,2//1,1//1;5//4;5//4,expansion,false,false,false,1225//384,0//1,1225//384,true
236,9,base_1;closure_carrier;inactive,3,6//1,23//4;2//1;9//4,core_a;core_b;core_c;expansion,false,true,false,875//96,0//1,875//96,true
236,10,base_2;closure_carrier;inactive,3,6//1,9//4;23//4;7//4,core_a;core_b;core_c;expansion,false,true,false,2275//256,0//1,2275//256,true
236,11,base_1;base_2;closure_carrier;inactive,4,10//1,23//4;23//4;9//4,core_a;core_b;core_c;expansion,false,true,false,9625//768,0//1,9625//768,true
236,12,base_3;closure_carrier;inactive,3,6//1,9//4;9//4;23//4,core_a;core_b;core_c;expansion,false,true,false,7175//768,0//1,7175//768,true
236,13,base_1;base_3;closure_carrier;inactive,4,10//1,23//4;9//4;23//4,core_a;core_b;core_c;expansion,false,true,false,9625//768,0//1,9625//768,true
236,14,base_2;base_3;closure_carrier;inactive,4,10//1,9//4;23//4;23//4,core_a;core_b;core_c;expansion,false,true,false,9625//768,0//1,9625//768,true
236,15,base_1;base_2;base_3;closure_carrier;inactive,5,14//1,23//4;23//4;23//4,core_a;core_b;core_c;expansion,false,true,false,4025//256,0//1,4025//256,true
236,16,frontier_addition;inactive,2,1//1,33//4;3//4;1//1,,false,false,false,875//96,0//1,875//96,true
236,17,base_1;frontier_addition;inactive,3,5//1,33//4;2//1;9//4,core_a;core_b;core_c,false,false,false,4375//384,0//1,4375//384,true
236,18,base_2;frontier_addition;inactive,3,5//1,33//4;23//4;7//4,core_a;core_b;core_c,false,false,false,3675//256,0//1,3675//256,true
236,19,base_1;base_2;frontier_addition;inactive,4,9//1,33//4;23//4;9//4,core_a;core_b;core_c,false,false,false,11375//768,0//1,11375//768,true
236,20,base_3;frontier_addition;inactive,3,5//1,33//4;9//4;23//4,core_a;core_b;core_c,false,false,false,11375//768,0//1,11375//768,true
236,21,base_1;base_3;frontier_addition;inactive,4,9//1,33//4;9//4;23//4,core_a;core_b;core_c,false,false,false,11375//768,0//1,11375//768,true
236,22,base_2;base_3;frontier_addition;inactive,4,9//1,33//4;23//4;23//4,core_a;core_b;core_c,true,false,false,13825//768,0//1,13825//768,true
236,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,33//4;23//4;23//4,core_a;core_b;core_c,true,false,false,13825//768,0//1,13825//768,true
236,24,closure_carrier;frontier_addition;inactive,3,3//1,33//4;5//4;5//4,expansion,false,false,false,7525//768,0//1,7525//768,true
236,25,base_1;closure_carrier;frontier_addition;inactive,4,7//1,33//4;2//1;9//4,core_a;core_b;core_c;expansion,false,true,false,4375//384,0//1,4375//384,true
236,26,base_2;closure_carrier;frontier_addition;inactive,4,7//1,33//4;23//4;7//4,core_a;core_b;core_c;expansion,false,true,false,3675//256,0//1,3675//256,true
236,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,11//1,33//4;23//4;9//4,core_a;core_b;core_c;expansion,false,true,false,11375//768,0//1,11375//768,true
236,28,base_3;closure_carrier;frontier_addition;inactive,4,7//1,33//4;9//4;23//4,core_a;core_b;core_c;expansion,false,true,false,11375//768,0//1,11375//768,true
236,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,11//1,33//4;9//4;23//4,core_a;core_b;core_c;expansion,false,true,false,11375//768,0//1,11375//768,true
236,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,11//1,33//4;23//4;23//4,core_a;core_b;core_c;expansion,true,true,true,13825//768,0//1,13825//768,true
236,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,15//1,33//4;23//4;23//4,core_a;core_b;core_c;expansion,true,true,true,13825//768,0//1,13825//768,true
237,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
237,1,base_1;inactive,2,2//1,4//1;4//1;15//4,core_b,false,false,false,8225//768,0//1,8225//768,true
237,2,base_2;inactive,2,2//1,2//1;9//4;2//1,core_c,false,false,false,4375//768,0//1,4375//768,true
237,3,base_1;base_2;inactive,3,4//1,4//1;4//1;15//4,core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
237,4,base_3;inactive,2,2//1,5//4;1//1;5//4,core_a,false,false,false,1225//384,0//1,1225//384,true
237,5,base_1;base_3;inactive,3,4//1,4//1;4//1;15//4,core_a;core_b,false,false,false,8225//768,0//1,8225//768,true
237,6,base_2;base_3;inactive,3,4//1,2//1;9//4;2//1,core_a;core_c,false,false,false,4375//768,0//1,4375//768,true
237,7,base_1;base_2;base_3;inactive,4,6//1,4//1;4//1;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
237,8,closure_carrier;inactive,2,2//1,3//4;3//4;5//4,expansion,false,false,false,1925//768,102175//16384,429725//49152,true
237,9,base_1;closure_carrier;inactive,3,4//1,4//1;4//1;15//4,core_b;expansion,false,false,false,8225//768,3557//2048,76471//6144,true
237,10,base_2;closure_carrier;inactive,3,4//1,2//1;9//4;2//1,core_c;expansion,false,false,false,4375//768,73405//16384,500215//49152,true
237,11,base_1;base_2;closure_carrier;inactive,4,6//1,4//1;4//1;15//4,core_b;core_c;expansion,false,false,false,8225//768,3557//2048,76471//6144,true
237,12,base_3;closure_carrier;inactive,3,4//1,5//4;1//1;5//4,core_a;expansion,false,false,false,1225//384,48005//8192,222415//24576,true
237,13,base_1;base_3;closure_carrier;inactive,4,6//1,4//1;4//1;15//4,core_a;core_b;expansion,false,false,false,8225//768,3557//2048,76471//6144,true
237,14,base_2;base_3;closure_carrier;inactive,4,6//1,2//1;9//4;2//1,core_a;core_c;expansion,false,false,false,4375//768,73405//16384,500215//49152,true
237,15,base_1;base_2;base_3;closure_carrier;inactive,5,8//1,4//1;4//1;15//4,core_a;core_b;core_c;expansion,false,true,false,8225//768,3557//2048,76471//6144,true
237,16,frontier_addition;inactive,2,1//1,21//4;11//4;13//4,,false,false,false,2625//256,0//1,2625//256,true
237,17,base_1;frontier_addition;inactive,3,3//1,21//4;4//1;15//4,core_b,true,false,false,2275//192,0//1,2275//192,true
237,18,base_2;frontier_addition;inactive,3,3//1,21//4;11//4;13//4,core_c,false,false,false,2625//256,0//1,2625//256,true
237,19,base_1;base_2;frontier_addition;inactive,4,5//1,21//4;4//1;15//4,core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
237,20,base_3;frontier_addition;inactive,3,3//1,21//4;11//4;13//4,core_a,false,false,false,2625//256,0//1,2625//256,true
237,21,base_1;base_3;frontier_addition;inactive,4,5//1,21//4;4//1;15//4,core_a;core_b,true,false,false,2275//192,0//1,2275//192,true
237,22,base_2;base_3;frontier_addition;inactive,4,5//1,21//4;11//4;13//4,core_a;core_c,false,false,false,2625//256,0//1,2625//256,true
237,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,21//4;4//1;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
237,24,closure_carrier;frontier_addition;inactive,3,3//1,21//4;11//4;13//4,expansion,false,false,false,2625//256,130105//65536,802105//65536,true
237,25,base_1;closure_carrier;frontier_addition;inactive,4,5//1,21//4;4//1;15//4,core_b;expansion,true,false,false,2275//192,58609//16384,758227//49152,true
237,26,base_2;closure_carrier;frontier_addition;inactive,4,5//1,21//4;11//4;13//4,core_c;expansion,false,false,false,2625//256,130105//65536,802105//65536,true
237,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,7//1,21//4;4//1;15//4,core_b;core_c;expansion,true,false,false,2275//192,58609//16384,758227//49152,true
237,28,base_3;closure_carrier;frontier_addition;inactive,4,5//1,21//4;11//4;13//4,core_a;expansion,false,false,false,2625//256,130105//65536,802105//65536,true
237,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,7//1,21//4;4//1;15//4,core_a;core_b;expansion,true,false,false,2275//192,58609//16384,758227//49152,true
237,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,7//1,21//4;11//4;13//4,core_a;core_c;expansion,false,false,false,2625//256,130105//65536,802105//65536,true
237,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,9//1,21//4;4//1;15//4,core_a;core_b;core_c;expansion,true,true,true,2275//192,58609//16384,758227//49152,true
238,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
238,1,base_1;inactive,2,2//1,15//4;17//4;4//1,core_b,false,false,false,175//16,0//1,175//16,true
238,2,base_2;inactive,2,2//1,9//4;7//4;7//4,core_a,false,false,false,4025//768,0//1,4025//768,true
238,3,base_1;base_2;inactive,3,4//1,15//4;17//4;4//1,core_a;core_b,false,false,false,175//16,0//1,175//16,true
238,4,base_3;inactive,2,2//1,1//1;3//4;1//1,core_c,false,false,false,1925//768,0//1,1925//768,true
238,5,base_1;base_3;inactive,3,4//1,15//4;17//4;4//1,core_b;core_c,false,false,false,175//16,0//1,175//16,true
238,6,base_2;base_3;inactive,3,4//1,9//4;7//4;7//4,core_a;core_c,false,false,false,4025//768,0//1,4025//768,true
238,7,base_1;base_2;base_3;inactive,4,6//1,15//4;17//4;4//1,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
238,8,closure_carrier;inactive,2,3//1,1//1;5//4;1//1,bridge;trigger_a;trigger_b,false,false,false,2275//768,0//1,2275//768,true
238,9,base_1;closure_carrier;inactive,3,5//1,15//4;17//4;4//1,bridge;core_b;trigger_a;trigger_b,false,false,false,175//16,0//1,175//16,true
238,10,base_2;closure_carrier;inactive,3,5//1,9//4;7//4;7//4,bridge;core_a;trigger_a;trigger_b,false,false,false,4025//768,0//1,4025//768,true
238,11,base_1;base_2;closure_carrier;inactive,4,7//1,15//4;17//4;4//1,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,175//16,0//1,175//16,true
238,12,base_3;closure_carrier;inactive,3,5//1,1//1;5//4;1//1,bridge;core_c;trigger_a;trigger_b,false,false,false,2275//768,0//1,2275//768,true
238,13,base_1;base_3;closure_carrier;inactive,4,7//1,15//4;17//4;4//1,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,175//16,0//1,175//16,true
238,14,base_2;base_3;closure_carrier;inactive,4,7//1,9//4;7//4;7//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,4025//768,0//1,4025//768,true
238,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,15//4;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,0//1,175//16,true
238,16,frontier_addition;inactive,2,1//1,3//1;13//4;21//4,,false,false,false,4025//384,0//1,4025//384,true
238,17,base_1;frontier_addition;inactive,3,3//1,15//4;17//4;21//4,core_b,true,false,false,9275//768,0//1,9275//768,true
238,18,base_2;frontier_addition;inactive,3,3//1,3//1;13//4;21//4,core_a,false,false,false,4025//384,0//1,4025//384,true
238,19,base_1;base_2;frontier_addition;inactive,4,5//1,15//4;17//4;21//4,core_a;core_b,true,false,false,9275//768,0//1,9275//768,true
238,20,base_3;frontier_addition;inactive,3,3//1,3//1;13//4;21//4,core_c,false,false,false,4025//384,0//1,4025//384,true
238,21,base_1;base_3;frontier_addition;inactive,4,5//1,15//4;17//4;21//4,core_b;core_c,true,false,false,9275//768,0//1,9275//768,true
238,22,base_2;base_3;frontier_addition;inactive,4,5//1,3//1;13//4;21//4,core_a;core_c,false,false,false,4025//384,0//1,4025//384,true
238,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,15//4;17//4;21//4,core_a;core_b;core_c,true,false,false,9275//768,0//1,9275//768,true
238,24,closure_carrier;frontier_addition;inactive,3,4//1,3//1;13//4;21//4,bridge;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
238,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,15//4;17//4;21//4,bridge;core_b;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
238,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,3//1;13//4;21//4,bridge;core_a;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
238,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,15//4;17//4;21//4,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
238,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,3//1;13//4;21//4,bridge;core_c;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
238,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,15//4;17//4;21//4,bridge;core_b;core_c;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
238,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,3//1;13//4;21//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
238,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,15//4;17//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,0//1,9275//768,true
239,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
239,1,base_1;inactive,2,4//1,23//4;7//4;7//4,core_a;core_b;core_c,false,false,false,6475//768,0//1,6475//768,true
239,2,base_2;inactive,2,4//1,9//4;25//4;9//4,core_a;core_b;core_c,false,false,false,7525//768,0//1,7525//768,true
239,3,base_1;base_2;inactive,3,8//1,23//4;25//4;9//4,core_a;core_b;core_c,false,false,false,3325//256,0//1,3325//256,true
239,4,base_3;inactive,2,4//1,2//1;2//1;25//4,core_a;core_b;core_c,false,false,false,7175//768,0//1,7175//768,true
239,5,base_1;base_3;inactive,3,8//1,23//4;2//1;25//4,core_a;core_b;core_c,false,false,false,1225//96,0//1,1225//96,true
239,6,base_2;base_3;inactive,3,8//1,9//4;25//4;25//4,core_a;core_b;core_c,false,false,false,10325//768,0//1,10325//768,true
239,7,base_1;base_2;base_3;inactive,4,12//1,23//4;25//4;25//4,core_a;core_b;core_c,false,false,false,12775//768,0//1,12775//768,true
239,8,closure_carrier;inactive,2,3//1,5//4;1//1;1//1,bridge;trigger_a;trigger_b,false,false,false,2275//768,65//32,3835//768,true
239,9,base_1;closure_carrier;inactive,3,7//1,23//4;7//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,6475//768,179//128,7549//768,true
239,10,base_2;closure_carrier;inactive,3,7//1,9//4;25//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,635//512,16955//1536,true
239,11,base_1;base_2;closure_carrier;inactive,4,11//1,23//4;25//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,3325//256,223//256,887//64,true
239,12,base_3;closure_carrier;inactive,3,7//1,2//1;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7175//768,331//256,1021//96,true
239,13,base_1;base_3;closure_carrier;inactive,4,11//1,23//4;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,1225//96,919//1024,41957//3072,true
239,14,base_2;base_3;closure_carrier;inactive,4,11//1,9//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,10325//768,419//512,21907//1536,true
239,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,12775//768,115//256,205//12,true
239,16,frontier_addition;inactive,2,1//1,31//4;5//4;1//1,,false,false,false,875//96,0//1,875//96,true
239,17,base_1;frontier_addition;inactive,3,5//1,31//4;7//4;7//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
239,18,base_2;frontier_addition;inactive,3,5//1,31//4;25//4;9//4,core_a;core_b;core_c,false,false,false,11375//768,0//1,11375//768,true
239,19,base_1;base_2;frontier_addition;inactive,4,9//1,31//4;25//4;9//4,core_a;core_b;core_c,false,false,false,11375//768,0//1,11375//768,true
239,20,base_3;frontier_addition;inactive,3,5//1,31//4;2//1;25//4,core_a;core_b;core_c,false,false,false,175//12,0//1,175//12,true
239,21,base_1;base_3;frontier_addition;inactive,4,9//1,31//4;2//1;25//4,core_a;core_b;core_c,false,false,false,175//12,0//1,175//12,true
239,22,base_2;base_3;frontier_addition;inactive,4,9//1,31//4;25//4;25//4,core_a;core_b;core_c,true,false,false,4725//256,0//1,4725//256,true
239,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,31//4;25//4;25//4,core_a;core_b;core_c,true,false,false,4725//256,0//1,4725//256,true
239,24,closure_carrier;frontier_addition;inactive,3,4//1,31//4;5//4;1//1,bridge;trigger_a;trigger_b,false,false,false,875//96,1351//1024,32053//3072,true
239,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,31//4;7//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,19//16,2929//256,true
239,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,31//4;25//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,11375//768,169//256,5941//384,true
239,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,31//4;25//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,11375//768,169//256,5941//384,true
239,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,31//4;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//12,703//1024,46909//3072,true
239,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,31//4;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//12,703//1024,46909//3072,true
239,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,31//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4725//256,169//256,2447//128,true
239,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,31//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4725//256,169//256,2447//128,true
