trial_id,interval_id,lower_lambda,upper_lambda,lower_optimal_burdens,upper_optimal_burdens,demand_defined,resource_demand_elasticity,channel_defined,operational_contribution,generative_contribution,productive_value_elasticity,channel_decomposition_gate
239,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
239,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
240,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
240,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
240,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-14//79,0//1,-14//79,true
240,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-28//65,0//1,-28//65,true
241,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
241,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-6//53,0//1,-6//53,true
241,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
241,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
242,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
242,E050_100,1//2,1//1,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
242,E100_200,1//1,2//1,7//1,3//1,true,-4//7,true,-10500//63793,-6393//63793,-16893//63793,true
242,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-26//67,0//1,-26//67,true
243,E025_050,1//4,1//2,6//1,6//1,true,0//1,true,0//1,0//1,0//1,true
243,E050_100,1//2,1//1,6//1,6//1,true,0//1,true,0//1,0//1,0//1,true
243,E100_200,1//1,2//1,6//1,1//1,true,-5//6,true,-112000//769589,-175989//769589,-287989//769589,true
243,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
244,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
244,E050_100,1//2,1//1,5//1,2//1,true,-3//5,true,-2800//55777,-481//3281,-10977//55777,true
244,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//48,0//1,-5//48,true
244,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
245,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
245,E050_100,1//2,1//1,8//1,5//1,true,-3//8,true,0//1,-30081//262481,-30081//262481,true
245,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//83,0//1,-16//83,true
245,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//67,0//1,-25//67,true
246,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
246,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//39,0//1,-7//39,true
246,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-13//32,0//1,-13//32,true
246,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
247,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
247,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//53,0//1,-7//53,true
247,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
247,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
248,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
248,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
248,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//79,0//1,-15//79,true
248,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//64,0//1,-25//64,true
249,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
249,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
249,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-11200//100931,-28131//100931,-39331//100931,true
249,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
250,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
250,E050_100,1//2,1//1,7//1,3//1,true,-4//7,true,-19600//208703,-71361//834812,-149761//834812,true
250,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-169851//685051,-169851//685051,true
250,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
251,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
251,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
251,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//27,0//1,-5//27,true
251,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-9//22,0//1,-9//22,true
252,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
252,E050_100,1//2,1//1,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
252,E100_200,1//1,2//1,8//1,4//1,true,-1//2,true,-26600//71917,73521//575336,-139279//575336,true
252,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-11200//436057,-206457//436057,-217657//436057,true
253,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
253,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-5//27,0//1,-5//27,true
253,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
253,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
254,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
254,E050_100,1//2,1//1,7//1,1//1,true,-6//7,true,-25200//178481,-30081//178481,-55281//178481,true
254,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
254,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
255,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
255,E050_100,1//2,1//1,7//1,3//1,true,-4//7,true,-2800//30291,-5433//80776,-38699//242328,true
255,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
255,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-74829//203629,-74829//203629,true
256,E025_050,1//4,1//2,7//1,5//1,true,-2//7,true,0//1,-223//4948,-223//4948,true
256,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
256,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//27,0//1,-5//27,true
256,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-4//11,0//1,-4//11,true
257,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
257,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//54,0//1,-7//54,true
257,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
257,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
258,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
258,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-2//27,0//1,-2//27,true
258,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-7//50,0//1,-7//50,true
258,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
259,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
259,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-8//53,0//1,-8//53,true
259,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
259,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
260,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
260,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//40,0//1,-7//40,true
260,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-9//22,0//1,-9//22,true
260,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
261,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
261,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
261,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
261,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
262,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
262,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
262,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-14//79,0//1,-14//79,true
262,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//65,0//1,-23//65,true
263,E025_050,1//4,1//2,8//1,4//1,true,-1//2,true,-7000//41151,231//2494,-6377//82302,true
263,E050_100,1//2,1//1,4//1,1//1,true,-3//4,true,0//1,-573//3037,-573//3037,true
263,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
263,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
264,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
264,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//53,0//1,-9//53,true
264,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
264,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
265,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
265,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
265,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//77,0//1,-15//77,true
265,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-12//31,0//1,-12//31,true
266,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
266,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
266,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//79,0//1,-16//79,true
266,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//63,0//1,-25//63,true
267,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
267,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//82,0//1,-17//82,true
267,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-2//5,0//1,-2//5,true
267,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
268,E025_050,1//4,1//2,7//1,3//1,true,-4//7,true,-100800//626177,48411//1252354,-153189//1252354,true
268,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,0//1,-22713//219833,-22713//219833,true
268,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
268,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
269,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
269,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1//5,0//1,-1//5,true
269,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-3//8,0//1,-3//8,true
269,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
270,E025_050,1//4,1//2,12//1,8//1,true,-1//3,true,-44800//252913,24660//252913,-20140//252913,true
270,E050_100,1//2,1//1,8//1,4//1,true,-1//2,true,-70000//232773,51375//310364,-125875//931092,true
270,E100_200,1//1,2//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
270,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,0//1,-49431//115031,-49431//115031,true
271,E025_050,1//4,1//2,12//1,8//1,true,-1//3,true,-14000//80121,7127//75408,-102841//1281936,true
271,E050_100,1//2,1//1,8//1,4//1,true,-1//2,true,-71680//235819,196989//1179095,-161411//1179095,true
271,E100_200,1//1,2//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
271,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-11200//763263,-97621//254421,-304063//763263,true
272,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//51,0//1,-7//51,true
272,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
272,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
272,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
273,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
273,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
273,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//79,0//1,-16//79,true
273,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-22//63,0//1,-22//63,true
274,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-3//25,0//1,-3//25,true
274,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
274,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
274,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
275,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
275,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1//5,0//1,-1//5,true
275,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-3//8,0//1,-3//8,true
275,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
276,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
276,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//83,0//1,-17//83,true
276,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
276,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
277,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//51,0//1,-7//51,true
277,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
277,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
277,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
278,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
278,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
278,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//81,0//1,-16//81,true
278,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
279,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
279,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
279,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
279,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
280,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
280,E050_100,1//2,1//1,8//1,5//1,true,-3//8,true,0//1,-4913//42713,-4913//42713,true
280,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-14//81,0//1,-14//81,true
280,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//67,0//1,-24//67,true
281,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
281,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
281,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
281,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-2//5,0//1,-2//5,true
282,E025_050,1//4,1//2,5//1,3//1,true,-2//5,true,-22400//193573,12330//193573,-10070//193573,true
282,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
282,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
282,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-60303//183503,-60303//183503,true
283,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
283,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
283,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//77,0//1,-15//77,true
283,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-12//31,0//1,-12//31,true
284,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
284,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
284,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
284,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
285,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
285,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
285,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
285,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
286,E025_050,1//4,1//2,7//1,3//1,true,-4//7,true,-4480//31881,7103//212540,-68291//637620,true
286,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,0//1,-54129//569329,-54129//569329,true
286,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
286,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
287,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
287,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//51,0//1,-7//51,true
287,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
287,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
288,E025_050,1//4,1//2,11//1,9//1,true,-2//11,true,0//1,-135707//3719707,-135707//3719707,true
288,E050_100,1//2,1//1,9//1,3//1,true,-2//3,true,-39//80,1074261//3584000,-672939//3584000,true
288,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
288,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-1074261//2911061,-1074261//2911061,true
289,E025_050,1//4,1//2,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
289,E050_100,1//2,1//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
289,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,0//1,-8257//32257,-8257//32257,true
289,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
290,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
290,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//81,0//1,-16//81,true
290,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//65,0//1,-24//65,true
290,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
291,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
291,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
291,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-35643//158843,-35643//158843,true
291,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
292,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
292,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
292,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//27,0//1,-5//27,true
292,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-4//11,0//1,-4//11,true
293,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
293,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//54,0//1,-7//54,true
293,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
293,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
294,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
294,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
294,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
294,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
295,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
295,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//17,0//1,-1//17,true
295,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-7//48,0//1,-7//48,true
295,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
296,E025_050,1//4,1//2,6//1,4//1,true,-1//3,true,-175//1923,2055//41024,-5035//123072,true
296,E050_100,1//2,1//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
296,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,0//1,-34037//118037,-34037//118037,true
296,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
297,E025_050,1//4,1//2,5//1,3//1,true,-2//5,true,-10//53,8223//74200,-109//1400,true
297,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,0//1,-8223//68423,-8223//68423,true
297,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
297,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
298,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
298,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-3//17,0//1,-3//17,true
298,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
298,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
299,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
299,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-8//41,0//1,-8//41,true
299,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-4//11,0//1,-4//11,true
299,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
300,E025_050,1//4,1//2,5//1,4//1,true,-1//5,true,-1//25,0//1,-1//25,true
300,E050_100,1//2,1//1,4//1,1//1,true,-3//4,true,-7//48,0//1,-7//48,true
300,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
300,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
301,E025_050,1//4,1//2,8//1,5//1,true,-3//8,true,0//1,-3351//59351,-3351//59351,true
301,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
301,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
301,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
302,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
302,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
302,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-33139//201139,-33139//201139,true
302,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
303,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
303,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
303,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//81,0//1,-16//81,true
303,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
304,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-3//26,0//1,-3//26,true
304,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
304,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
304,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
305,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//50,0//1,-7//50,true
305,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
305,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
305,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
306,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
306,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//27,0//1,-5//27,true
306,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
306,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
307,E025_050,1//4,1//2,5//1,2//1,true,-3//5,true,-22400//603777,-10859//201259,-54977//603777,true
307,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
307,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//49,0//1,-5//49,true
307,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
308,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
308,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
308,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
308,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
309,E025_050,1//4,1//2,7//1,5//1,true,-2//7,true,0//1,-32577//928577,-32577//928577,true
309,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
309,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
309,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
310,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
310,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-3//53,0//1,-3//53,true
310,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-1//10,0//1,-1//10,true
310,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
311,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
311,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
311,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//82,0//1,-15//82,true
311,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-28//67,0//1,-28//67,true
312,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
312,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-4//25,0//1,-4//25,true
312,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
312,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
