strategy_id,ticker,coverage_potential,current_belief_improvement,average_validation_score,raw_parameter_novelty,locked_net_utility_improvement,coverage_rank,current_rank,average_rank,novelty_rank,locked_rank
GDX__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,GDX,0.007510136776750966,0.0,0.003414733905653316,0.2857142857142857,-0.11925305101941966,42,708,809,364,1801
GDX__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,GDX,0.0,0.0,0.0027709986488457404,0.2857142857142857,-0.11525794739020867,751,709,835,365,1712
GDX__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,GDX,0.0,0.0,-0.039682873356017556,0.14285714285714285,-0.26020010163270774,752,710,2073,1512,2291
GDX__momentum_20__trend_100__h5__unit__horizon__vol_target_10,GDX,0.0,0.0,-0.008422060659825379,0.14285714285714285,-0.1287730960713926,753,711,1341,1513,1976
GDX__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,GDX,0.07555838714711688,0.0,-0.02932349045051859,0.2857142857142857,-0.18169711160420732,30,712,1948,366,2220
GDX__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,GDX,0.0,0.0,0.00048300730616143185,0.2857142857142857,-0.11546309656213949,754,713,936,367,1719
GDX__momentum_60__always__h20__half__horizon__notional_cap_1,GDX,0.0,0.0,-0.002099734317515506,0.2857142857142857,-0.05871576523857707,755,714,1061,368,221
GDX__momentum_60__always__h20__half__horizon__vol_target_10,GDX,0.0,0.0,-0.0033976599812307728,0.2857142857142857,-0.08189642787079593,756,715,1122,369,526
GDX__momentum_60__always__h20__half__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.03125394240276513,0.2857142857142857,-0.12157874242271817,757,716,1971,370,1841
GDX__momentum_60__always__h20__half__signal_flip__vol_target_10,GDX,0.0,0.0,-0.023651396822456015,0.2857142857142857,-0.12029091324804979,758,717,1832,371,1820
GDX__momentum_60__always__h20__unit__horizon__notional_cap_1,GDX,0.0,0.0,-0.06559993250058646,0.14285714285714285,-0.11066358056350835,759,718,2219,1514,1580
GDX__momentum_60__always__h20__unit__horizon__vol_target_10,GDX,0.0,0.0,-0.006902956937376665,0.14285714285714285,-0.08189642787079593,760,719,1285,1515,527
GDX__momentum_60__always__h20__unit__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.1134926789910286,0.14285714285714285,-0.19447258945905527,761,720,2276,1516,2236
GDX__momentum_60__always__h20__unit__signal_flip__vol_target_10,GDX,0.0,0.0,-0.02902220038754877,0.14285714285714285,-0.12029091324804979,762,721,1941,1517,1821
GDX__momentum_60__always__h5__half__horizon__notional_cap_1,GDX,0.0,0.0,-0.0021446288856014975,0.2857142857142857,-0.1398338716925901,763,722,1062,372,2083
GDX__momentum_60__always__h5__half__horizon__vol_target_10,GDX,0.0,0.0,-0.009178459886026918,0.2857142857142857,-0.13004751271563647,764,723,1375,373,1996
GDX__momentum_60__always__h5__half__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.024112482584422824,0.14285714285714285,-0.14630802286749275,765,724,1843,1518,2119
GDX__momentum_60__always__h5__half__signal_flip__vol_target_10,GDX,0.0,0.0,-0.015317485443051539,0.14285714285714285,-0.13586763690638265,766,725,1595,1519,2060
GDX__momentum_60__always__h5__unit__horizon__notional_cap_1,GDX,0.0,0.0,-0.052406283427938405,0.14285714285714285,-0.2327385405608004,767,726,2160,1520,2278
GDX__momentum_60__always__h5__unit__horizon__vol_target_10,GDX,0.0,0.0,-0.012158145369498177,0.2857142857142857,-0.13004751271563647,768,727,1503,374,1997
GDX__momentum_60__always__h5__unit__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.09417071253164984,0.2857142857142857,-0.23974175575325712,769,728,2252,375,2285
GDX__momentum_60__always__h5__unit__signal_flip__vol_target_10,GDX,0.0,0.0,-0.020259738611427297,0.2857142857142857,-0.13586763690638265,770,729,1734,376,2061
GDX__momentum_60__trend_100__h20__half__horizon__notional_cap_1,GDX,0.0,0.0,-0.038289134548877876,0.2857142857142857,-0.08576914730128085,771,730,2057,377,625
GDX__momentum_60__trend_100__h20__half__horizon__vol_target_10,GDX,0.0,0.0,-0.02623922777573416,0.14285714285714285,-0.09864183791090653,772,731,1883,1521,1134
GDX__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.04253165282005468,0.14285714285714285,-0.11503354776557542,773,732,2097,1522,1705
GDX__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,GDX,0.0,0.0,-0.027659286609473095,0.14285714285714285,-0.11695819511968482,774,733,1910,1523,1746
GDX__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,GDX,0.0,0.0,-0.13176959065974048,0.14285714285714285,-0.15862767479206588,775,734,2282,1524,2171
GDX__momentum_60__trend_100__h20__unit__horizon__vol_target_10,GDX,0.0,0.0,-0.02925462923938947,0.14285714285714285,-0.09864183791090653,776,735,1947,1525,1135
GDX__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.13223446501630787,0.14285714285714285,-0.17949459302444293,777,736,2283,1526,2217
GDX__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,GDX,0.0,0.0,-0.030663944809776487,0.14285714285714285,-0.11695819511968482,778,737,1965,1527,1747
GDX__momentum_60__trend_100__h5__half__horizon__notional_cap_1,GDX,0.0,0.0,-0.03330302397591484,0.2857142857142857,-0.11883047371649738,779,738,2004,378,1794
GDX__momentum_60__trend_100__h5__half__horizon__vol_target_10,GDX,0.0,0.0,-0.019145905155805495,0.2857142857142857,-0.11398609519394383,780,739,1702,379,1678
GDX__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.052523970158933064,0.14285714285714285,-0.13865936219210545,781,740,2161,1528,2078
GDX__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,GDX,0.0,0.0,-0.030657907336076047,0.2857142857142857,-0.1311546727348844,782,741,1964,380,2009
GDX__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,GDX,0.0,0.0,-0.1081483121198756,0.14285714285714285,-0.18889491050062684,783,742,2274,1529,2233
GDX__momentum_60__trend_100__h5__unit__horizon__vol_target_10,GDX,0.0,0.0,-0.018204118402799115,0.2857142857142857,-0.11398609519394383,784,743,1684,381,1679
GDX__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,GDX,0.0,0.0,-0.14566360718581173,0.2857142857142857,-0.22251713530925954,785,744,2290,382,2268
GDX__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,GDX,0.0,0.0,-0.032380323425157696,0.2857142857142857,-0.1311546727348844,786,745,1988,383,2010
GLD__mean_reversion_5__always__h20__half__horizon__notional_cap_1,GLD,0.0,0.0,0.003575510810219622,0.14285714285714285,-0.02854319193134132,787,746,806,1530,37
GLD__mean_reversion_5__always__h20__half__horizon__vol_target_10,GLD,0.0,0.0,0.003218585333822333,0.2857142857142857,-0.033198842505129326,788,747,814,384,50
GLD__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.02207886218139838,0.14285714285714285,-0.07307510155537292,789,748,1778,1531,393
GLD__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.02197255525016141,0.2857142857142857,-0.07871522892869232,790,749,1777,385,469
GLD__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.002286688078676484,0.14285714285714285,0.020393367673383456,791,750,1079,1532,1
GLD__mean_reversion_5__always__h20__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.007165780718020792,0.2857142857142857,-0.0074518746657136065,792,751,1294,386,10
GLD__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.04975303855071255,0.14285714285714285,-0.06111891311209102,793,752,2143,1533,248
GLD__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.04941453598790673,0.2857142857142857,-0.08712876309859974,794,753,2136,387,678
GLD__mean_reversion_5__always__h5__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.005830636517995479,0.2857142857142857,-0.08751590886386379,795,754,1248,388,696
GLD__mean_reversion_5__always__h5__half__horizon__vol_target_10,GLD,0.0,0.0,-0.0056949003199166905,0.42857142857142855,-0.09203007200779423,796,755,1242,6,843
GLD__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.019585610330165,0.14285714285714285,-0.08937723329139881,797,756,1716,1534,741
GLD__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.019472670026086776,0.2857142857142857,-0.0942139203243403,798,757,1713,389,952
GLD__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.01813891809105942,0.14285714285714285,-0.0913806892458956,799,758,1682,1535,822
GLD__mean_reversion_5__always__h5__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.02374284063503209,0.2857142857142857,-0.10351084170392108,800,759,1834,390,1331
GLD__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.04431502955595396,0.14285714285714285,-0.09308747821199738,801,760,2107,1536,898
GLD__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.043999187202667725,0.2857142857142857,-0.10871821591332696,802,761,2104,391,1527
GLD__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,GLD,0.0,0.0,0.009410596864073374,0.2857142857142857,-0.033841129715716275,803,762,585,392,52
GLD__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,GLD,0.0,0.0,0.009053650520777171,0.14285714285714285,-0.03832101270516545,804,763,611,1537,69
GLD__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.0055779703365251825,0.2857142857142857,-0.07090725329824604,805,764,1233,393,355
GLD__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.005479290426000712,0.14285714285714285,-0.07645096151587642,806,765,1231,1538,440
GLD__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,GLD,0.0,0.0,0.012943983640712883,0.14285714285714285,0.013859683308538873,807,766,470,1539,3
GLD__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,GLD,0.0,0.0,0.008812489561629167,0.14285714285714285,-0.013313336252242444,808,767,618,1540,13
GLD__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.014384297880282075,0.14285714285714285,-0.054495370640022044,809,768,1577,1541,179
GLD__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.01335978141341531,0.14285714285714285,-0.08152573550208626,810,769,1537,1542,521
GLD__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.0024227838079083574,0.2857142857142857,-0.08583052674734469,811,770,1084,394,628
GLD__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,GLD,0.0,0.0,-0.0022794584355440464,0.2857142857142857,-0.08751175375671258,812,771,1078,395,695
GLD__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.003948475116876549,0.2857142857142857,-0.09138643375270397,813,772,1147,396,824
GLD__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.0038431615958896296,0.14285714285714285,-0.09326462717234855,814,773,1146,1543,904
GLD__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.008673519969312224,0.14285714285714285,-0.0845890812885629,815,774,1359,1544,578
GLD__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.009922223761020761,0.2857142857142857,-0.09098627975988152,816,775,1397,397,813
GLD__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.010760911596282107,0.2857142857142857,-0.09435193029569162,817,776,1438,398,956
GLD__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.012304759755091262,0.14285714285714285,-0.10185324874587925,818,777,1507,1545,1269
GLD__momentum_20__always__h20__half__horizon__notional_cap_1,GLD,0.0,0.0,0.012865426777996288,0.14285714285714285,-0.06239046101727931,819,778,476,1546,257
GLD__momentum_20__always__h20__half__horizon__vol_target_10,GLD,0.0,0.0,0.012437363458408561,0.14285714285714285,-0.06582527749554498,820,779,484,1547,295
GLD__momentum_20__always__h20__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.005307195317675853,0.2857142857142857,-0.10483408869321803,821,780,1223,399,1378
GLD__momentum_20__always__h20__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.005412843912813124,0.2857142857142857,-0.10450309405974968,822,781,1228,400,1368
GLD__momentum_20__always__h20__unit__horizon__notional_cap_1,GLD,0.0,0.0,0.01647737642836006,0.14285714285714285,-0.046221343010590735,823,782,370,1548,115
GLD__momentum_20__always__h20__unit__horizon__vol_target_10,GLD,0.0,0.0,0.006506947841538048,0.2857142857142857,-0.05703699303923389,824,783,691,401,205
GLD__momentum_20__always__h20__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.017319976819193436,0.14285714285714285,-0.12768127183835173,825,784,1656,1549,1954
GLD__momentum_20__always__h20__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.013465471573596639,0.2857142857142857,-0.10064007274793962,826,785,1539,402,1217
GLD__momentum_20__always__h5__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.00223447649114424,0.2857142857142857,-0.09389145028212723,827,786,1072,403,935
GLD__momentum_20__always__h5__half__horizon__vol_target_10,GLD,0.0,0.0,-0.002713000861178836,0.2857142857142857,-0.09435454930798802,828,787,1096,404,957
GLD__momentum_20__always__h5__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.019860941405043145,0.2857142857142857,-0.11061754041626962,829,788,1723,405,1575
GLD__momentum_20__always__h5__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.020131225295181698,0.2857142857142857,-0.1116434832794113,830,789,1726,406,1611
GLD__momentum_20__always__h5__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.011307667490809453,0.2857142857142857,-0.10552442566616675,831,790,1459,407,1402
GLD__momentum_20__always__h5__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.014959626950686668,0.2857142857142857,-0.09992295658022589,832,791,1587,408,1184
GLD__momentum_20__always__h5__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.04572464320363872,0.14285714285714285,-0.1379360358052801,833,792,2114,1550,2072
GLD__momentum_20__always__h5__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.03889861649455106,0.2857142857142857,-0.12043358298459989,834,793,2063,409,1823
GLD__momentum_20__trend_100__h20__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.000828080036211386,0.14285714285714285,-0.05952314877602162,835,794,1000,1551,227
GLD__momentum_20__trend_100__h20__half__horizon__vol_target_10,GLD,0.0,0.0,-0.0009596635084617583,0.14285714285714285,-0.06318098124174659,836,795,1005,1552,266
GLD__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.017673845513383833,0.2857142857142857,-0.10892585464271287,837,796,1668,410,1532
GLD__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.017598909808077753,0.2857142857142857,-0.10858970396593068,838,797,1664,411,1522
GLD__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.009155394866626494,0.14285714285714285,-0.039288094045559836,839,798,1374,1553,75
GLD__momentum_20__trend_100__h20__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.005440916970820414,0.14285714285714285,-0.0467403192052418,840,799,1230,1554,122
GLD__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.041129452005840825,0.14285714285714285,-0.1349547012961086,841,800,2084,1555,2051
GLD__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.029506540757250774,0.2857142857142857,-0.10458895594340378,842,801,1951,412,1372
GLD__momentum_20__trend_100__h5__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.020672631009517484,0.14285714285714285,-0.09263680483641891,843,802,1744,1556,879
GLD__momentum_20__trend_100__h5__half__horizon__vol_target_10,GLD,0.0,0.0,-0.021070298570597494,0.2857142857142857,-0.09342370836116547,844,803,1754,413,913
GLD__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.026284706593086866,0.2857142857142857,-0.10835777016331,845,804,1885,414,1513
GLD__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.02656260228258826,0.2857142857142857,-0.10937641428855643,846,805,1889,415,1539
GLD__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.04692335074713197,0.14285714285714285,-0.10178587567983564,847,806,2122,1557,1265
GLD__momentum_20__trend_100__h5__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.03751358852359084,0.14285714285714285,-0.09348303008189068,848,807,2051,1558,918
GLD__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.05761879775549559,0.2857142857142857,-0.13241634112094555,849,808,2183,416,2023
GLD__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,GLD,0.0,0.0,-0.0466403744730213,0.2857142857142857,-0.11267322819587797,850,809,2119,417,1648
GLD__momentum_60__always__h20__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.001069637928436487,0.2857142857142857,-0.0569270042350685,851,810,1009,418,204
GLD__momentum_60__always__h20__half__horizon__vol_target_10,GLD,0.0,0.0,-0.0010625705903677305,0.14285714285714285,-0.060921143276900666,852,811,1008,1559,244
GLD__momentum_60__always__h20__half__signal_flip__notional_cap_1,GLD,0.0,0.0,0.006465737141770712,0.2857142857142857,-0.07376412564415438,853,812,695,419,401
GLD__momentum_60__always__h20__half__signal_flip__vol_target_10,GLD,0.0,0.0,0.006480385861185156,0.2857142857142857,-0.07510926351919155,854,813,694,420,424
GLD__momentum_60__always__h20__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.009782488120741279,0.14285714285714285,-0.03499919155742308,855,814,1394,1560,57
GLD__momentum_60__always__h20__unit__horizon__vol_target_10,GLD,0.0,0.0,-0.00414646276802763,0.14285714285714285,-0.04292494261399812,856,815,1162,1561,94
GLD__momentum_60__always__h20__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,0.006329543161677402,0.14285714285714285,-0.06687196654193811,857,816,702,1562,307
GLD__momentum_60__always__h20__unit__signal_flip__vol_target_10,GLD,0.02559901425947121,0.0,0.011284977778035492,0.14285714285714285,-0.0637771734557159,36,817,532,1563,274
GLD__momentum_60__always__h5__half__horizon__notional_cap_1,GLD,0.0,0.0,-0.00034052003375662117,0.2857142857142857,-0.0948029568338119,858,818,979,421,979
GLD__momentum_60__always__h5__half__horizon__vol_target_10,GLD,0.0,0.0,-0.0003032839555546277,0.2857142857142857,-0.09477220046269497,859,819,976,422,975
GLD__momentum_60__always__h5__half__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.004113047585027894,0.14285714285714285,-0.08696291551943428,860,820,1159,1564,672
GLD__momentum_60__always__h5__half__signal_flip__vol_target_10,GLD,0.0,0.0,-0.004075809703078772,0.14285714285714285,-0.09182030403999325,861,821,1157,1565,839
GLD__momentum_60__always__h5__unit__horizon__notional_cap_1,GLD,0.0,0.0,-0.006967577750289035,0.14285714285714285,-0.10817206713522651,862,822,1290,1566,1506
GLD__momentum_60__always__h5__unit__horizon__vol_target_10,GLD,0.014428716497870893,0.0,-0.0004981119703111837,0.2857142857142857,-0.08945354567005728,40,823,986,423,747
GLD__momentum_60__always__h5__unit__signal_flip__notional_cap_1,GLD,0.0,0.0,-0.014151939147742876,0.2857142857142857,-0.09172377151205593,863,824,1564,424,835
