strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover,coverage_selection_count,current_selection_count,average_selection_count,novelty_selection_count
EWS__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,EWS,momentum_20,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.01936938542155209,0.010139560953114135,0.004880957669519177,-0.004696486427786766,-0.04842219820686861,-0.05875755762869248,0.07613937154896555,0,0,0,0
EWS__momentum_20__trend_100__h5__half__horizon__notional_cap_1,EWS,momentum_20,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.038748185209900726,0.026566921012389107,0.00822968871342942,-0.0022317637355026643,-0.021426753097714975,-0.032847681249490154,0.08306836248012718,0,0,0,0
EWS__momentum_20__trend_100__h5__half__horizon__vol_target_10,EWS,momentum_20,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.022601423467130795,0.011129225360633717,0.006831349133563449,-0.003502502338533065,-0.02037340837623707,-0.031673045974657636,0.0820618668968982,0,0,0,0
EWS__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,EWS,momentum_20,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.041873556183883255,0.028765697632663425,0.009651357311838167,-0.0011654703536174754,-0.022685685016762627,-0.034913836181470786,0.08585055643879173,0,0,0,0
EWS__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,EWS,momentum_20,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.023821616379106153,0.011486849808784793,0.00930283027336006,-0.001371114678582799,-0.021605373936228835,-0.03371151908001732,0.08471637623171936,0,0,0,0
EWS__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,EWS,momentum_20,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.06407547991245077,0.03971598603631159,0.011062061689965708,-0.00985052076077058,-0.05093241461661502,-0.07377987921099713,0.16613672496025436,0,0,0,0
EWS__momentum_20__trend_100__h5__unit__horizon__vol_target_10,EWS,momentum_20,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.025714192079782986,0.00865768884294451,0.009247583988177568,-0.00848998970928034,-0.04220465370673394,-0.059223779428448385,0.14086322229656278,0,0,0,0
EWS__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,EWS,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.07134404195407633,0.04511393225250826,0.014654011123346291,-0.006978959315900762,-0.05225164308771823,-0.07672545601364149,0.17170111287758347,0,0,0,0
EWS__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,EWS,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.02867141681405275,0.010529026607019602,0.013991007500397019,-0.0042688419057429206,-0.0410378134164583,-0.058978767408488175,0.14490934386665033,0,0,0,0
EWS__momentum_60__always__h20__half__horizon__notional_cap_1,EWS,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04880436460383305,0.044252238405006146,-0.004380114746914627,-0.00869512019102222,-0.009669676465327785,-0.014178689037568071,0.03418124006359301,0,0,0,0
EWS__momentum_60__always__h20__half__horizon__vol_target_10,EWS,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.03455804966694252,0.030048977223718517,-0.006094570491102376,-0.010455792190803257,-0.007337449995001823,-0.011890162094875268,0.03455903603071467,0,0,0,0
EWS__momentum_60__always__h20__half__signal_flip__notional_cap_1,EWS,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.025765640291569747,0.018366833605542206,0.001400993754518986,-0.00592312601702618,-0.014179374642786697,-0.020997520241703035,0.05802861685214626,0,0,0,0
EWS__momentum_60__always__h20__half__signal_flip__vol_target_10,EWS,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.016200239853602236,0.009247811256962606,0.001483972548989831,-0.005687536326498096,-0.01239336722861032,-0.01912873651430268,0.05681706759249544,0,0,0,0
EWS__momentum_60__always__h20__unit__horizon__notional_cap_1,EWS,momentum_60,always,20,unit,horizon,notional_cap_1,true,true,false,true,true,false,0.07637692861400779,0.06726378805711077,-0.018906659305622697,-0.027553008586027626,-0.033078216195174606,-0.04209995805806262,0.06836248012718601,0,0,0,0
EWS__momentum_60__always__h20__unit__horizon__vol_target_10,EWS,momentum_60,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.02678887618563578,0.019197806238672614,-0.01661813628874007,-0.024992834340452505,-0.026439258911569067,-0.034611575671980734,0.06638026064027353,0,0,0,0
EWS__momentum_60__always__h20__unit__signal_flip__notional_cap_1,EWS,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03390658500733853,0.019080894687069423,-0.004242654552670529,-0.018915922192110336,-0.03912196915938218,-0.0527729299334259,0.11605723370429252,0,0,0,0
EWS__momentum_60__always__h20__unit__signal_flip__vol_target_10,EWS,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.01625594596415785,0.005775078034714609,0.001179514688249764,-0.01047822294620913,-0.03518869364621456,-0.04592225403977621,0.09229644485475681,0,0,0,0
EWS__momentum_60__always__h5__half__horizon__notional_cap_1,EWS,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.019011479423036014,0.0042687139889201805,-0.0019882331652379616,-0.015613359125793983,-0.024662202050910194,-0.03839065649760931,0.10810810810810811,0,0,0,0
EWS__momentum_60__always__h5__half__horizon__vol_target_10,EWS,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.010774763051981023,-0.0030834603841229536,-0.003395296025499246,-0.016912690471563983,-0.023740926121925597,-0.03722123852896192,0.10725729048326853,0,0,0,0
EWS__momentum_60__always__h5__half__signal_flip__notional_cap_1,EWS,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.015515351770037359,-0.00032268156276713846,0.01137688160099718,-0.0036527554609946168,-0.01585987867328612,-0.03064240514654651,0.1192368839427663,0,0,0,0
EWS__momentum_60__always__h5__half__signal_flip__vol_target_10,EWS,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.007691446593278411,-0.007070534798184783,0.011185317322166401,-0.0036439784039950353,-0.014408831619277855,-0.02885762007511121,0.11764613816969144,0,0,0,0
EWS__momentum_60__always__h5__unit__horizon__notional_cap_1,EWS,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.019333901798104368,-0.010181530799286125,-0.011833892915323198,-0.03909115351430405,-0.0599984584421147,-0.08746871502064409,0.21621621621621623,0,0,0,0
EWS__momentum_60__always__h5__unit__horizon__vol_target_10,EWS,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0053178039148800895,-0.015225905960950668,-0.0058551543159028946,-0.028638786407147745,-0.050284532033714906,-0.07032227561120763,0.1807805807305794,0,0,0,0
EWS__momentum_60__always__h5__unit__signal_flip__notional_cap_1,EWS,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.014939075954321555,-0.016787891813982526,0.016319596356294708,-0.013751257138095371,-0.04133943520188854,-0.07092264125391262,0.2384737678855326,0,0,0,0
EWS__momentum_60__always__h5__unit__signal_flip__vol_target_10,EWS,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.006806495245868833,-0.014857779273154728,0.018300131425330823,-0.006046137046014421,-0.035237862271634744,-0.0564272249696449,0.19310549993903783,0,0,0,0
EWS__momentum_60__trend_100__h20__half__horizon__notional_cap_1,EWS,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.045188669728352976,0.04101381447537415,0.014614044613307882,0.010951877160911571,-0.006132433524963925,-0.010245660245885113,0.02901430842607313,0,0,0,0
EWS__momentum_60__trend_100__h20__half__horizon__vol_target_10,EWS,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.028231584218211068,0.024049005375304223,0.013037698147907548,0.009337278423788772,-0.004266599143758902,-0.008417638668704843,0.02932839066262635,0,0,0,0
EWS__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,EWS,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04119219277432716,0.03526664628855965,0.011610056279273794,0.00664324662411407,-0.013043434045206522,-0.018556781001275745,0.03934817170111288,0,0,0,0
EWS__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,EWS,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.026261539255549318,0.02048415335427124,0.011864378261066615,0.007028676371164454,-0.011682715616251277,-0.01717653213814413,0.038307610451026534,0,0,0,0
EWS__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,EWS,momentum_60,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.07240719546970328,0.06405214531871517,0.020983498008081254,0.01364643392186644,-0.024837422494132285,-0.03307729281183929,0.05802861685214626,0,0,0,0
EWS__momentum_60__trend_100__h20__unit__horizon__vol_target_10,EWS,momentum_60,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.020663051948116677,0.013528028519350756,0.016018553600023827,0.008899943703353383,-0.022616367954761005,-0.030187850974377418,0.05642538187868917,0,0,0,0
EWS__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,EWS,momentum_60,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06591718169333505,0.05406400237278154,0.017159347533630007,0.007207848181671557,-0.03612986972613614,-0.047165769474101435,0.07869634340222575,0,0,0,0
EWS__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,EWS,momentum_60,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0292059173398881,0.02026132361900298,0.01937099576007651,0.010827029427892395,-0.036917790300417974,-0.046003896810739964,0.06762888573211737,0,0,0,0
EWS__momentum_60__trend_100__h5__half__horizon__notional_cap_1,EWS,momentum_60,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03295196874383145,0.01959121589304215,0.009173359717646766,-0.002495081544838484,-0.010863461923203244,-0.023339462890331997,0.09260731319554849,0,0,0,0
EWS__momentum_60__trend_100__h5__half__horizon__vol_target_10,EWS,momentum_60,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.01969463950346209,0.0070291860432655975,0.008147517105126425,-0.0034268090485461236,-0.010312796604103208,-0.022638340593886246,0.0918649655264279,0,0,0,0
EWS__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,EWS,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.029504205151383276,0.015304552306545021,0.01829859217380032,0.006126009345079317,-0.003929176413105872,-0.01670968171770821,0.0965818759936407,0,0,0,0
EWS__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,EWS,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.016933777957931717,0.003493487282015646,0.01827836475449009,0.006284596278067215,-0.0028987299450386785,-0.015488094835325053,0.09516211823013035,0,0,0,0
EWS__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,EWS,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.049905204776650336,0.02316418012846,0.011747642368202981,-0.011589079756459796,-0.031138098885181882,-0.05610251610822789,0.18521462639109698,0,0,0,0
EWS__momentum_60__trend_100__h5__unit__horizon__vol_target_10,EWS,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.020096849539925465,0.0011020784606707613,0.01369318676361638,-0.006275229640810646,-0.0294491111926724,-0.048146220578418455,0.15846877630036077,0,0,0,0
EWS__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,EWS,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.044766595439970164,0.016338844987769458,0.031096146119685253,0.00674444755519869,-0.01649494094654103,-0.04207642162440983,0.1931637519872814,0,0,0,0
EWS__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,EWS,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.020483733160673822,0.0005077935909187387,0.03175087754353193,0.011190651679977907,-0.016726581297419857,-0.03560623190241504,0.16308349377043208,0,0,0,0
EWT__mean_reversion_5__always__h20__half__horizon__notional_cap_1,EWT,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.05262792727155287,0.04760201995673975,0.02011266029064052,0.015003738723427723,0.03785569925210787,0.032745963575593645,0.04054054054054054,0,0,0,0
EWT__mean_reversion_5__always__h20__half__horizon__vol_target_10,EWT,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.040554588864123914,0.035598122552397776,0.007214127636278253,0.0020171314421696153,0.026863879554522203,0.021598322058746268,0.04126655766354703,0,0,0,0
EWT__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EWT,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.041870135992112825,0.029555033001539707,0.0229809829700976,0.009658492887411513,0.0435673163695374,0.030448503493670873,0.10572337042925278,0,0,0,0
EWT__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,EWT,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.026756520009003616,0.01571232341628269,0.013479741958499039,0.0007691970295192439,0.03878005836866978,0.026666989171422344,0.10088754905465748,0,0,0,0
EWT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,EWT,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.06831511835773538,0.05822473413159551,0.018439210319954505,0.00821974026731953,0.04225291147584054,0.03203018498599987,0.08108108108108109,0,0,0,0
EWT__mean_reversion_5__always__h20__unit__horizon__vol_target_10,EWT,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.04239740612711489,0.03517570191143769,0.00485081496870274,-0.003720829160202145,0.022576947049803904,0.01514885958247984,0.06804839150047497,0,0,0,0
EWT__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,EWT,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06158547112076938,0.03694095319821202,0.03234556304096242,0.005697892058389786,0.06585798407910345,0.03962438599376135,0.21144674085850557,0,0,0,0
EWT__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,EWT,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.029615764532801857,0.01534690791016904,0.008590408312627083,-0.009130344051586895,0.048938029312070794,0.03413575563198519,0.1406788333952858,0,0,0,0
EWT__mean_reversion_5__always__h5__half__horizon__notional_cap_1,EWT,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.035559885294923654,0.022091661163219187,0.04006162495034689,0.026191226353886432,0.03703586493183336,0.02376166859598376,0.11009538950715421,0,0,0,0
EWT__mean_reversion_5__always__h5__half__horizon__vol_target_10,EWT,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.024694972129668043,0.01257079515300855,0.029424314962633414,0.016045022855301416,0.026035024831102142,0.01355818702437922,0.10619058723797299,0,0,0,0
EWT__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,EWT,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06210902124984388,0.046301350165514746,0.012080462118697136,-0.004244906219391132,0.06493718773608513,0.048806809147301546,0.12957074721780604,0,0,0,0
EWT__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,EWT,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04213255625933509,0.02805799899264263,0.0038797267182150924,-0.011756374297602519,0.054487467975207836,0.03962990908110445,0.12412354193063582,0,0,0,0
EWT__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,EWT,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.04675106700750957,0.019830488361486397,0.06480560631967033,0.03706805008963136,0.0519812212535658,0.02542656627582715,0.22019077901430842,0,0,0,0
