trial_id,compressed_state_index,frontier,closure,witness_library_ids,witness_valid
314,43,31//4;39//4;29//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
314,44,31//4;39//4;29//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
314,45,31//4;39//4;29//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
314,46,31//4;39//4;29//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
314,47,31//4;39//4;29//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
314,48,31//4;39//4;29//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
314,49,35//4;47//4;41//4,,descendant_2;inactive,true
314,50,35//4;47//4;41//4,core_c,base_1;descendant_2;inactive,true
314,51,35//4;47//4;41//4,core_b,base_2;descendant_2;inactive,true
314,52,35//4;47//4;41//4,core_b;core_c,base_1;base_2;descendant_2;inactive,true
314,53,35//4;47//4;41//4,core_a,base_3;descendant_2;inactive,true
314,54,35//4;47//4;41//4,core_a;core_c,base_1;base_3;descendant_2;inactive,true
314,55,35//4;47//4;41//4,core_a;core_b,base_2;base_3;descendant_2;inactive,true
314,56,35//4;47//4;41//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
314,57,35//4;47//4;41//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
314,58,35//4;47//4;41//4,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
314,59,35//4;47//4;41//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
314,60,35//4;47//4;41//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
314,61,35//4;47//4;41//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
314,62,35//4;47//4;41//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
314,63,35//4;47//4;41//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
314,64,35//4;47//4;41//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
315,1,0//1;0//1;0//1,,inactive,true
315,2,15//4;15//4;4//1,core_a;core_b;core_c,base_1;inactive,true
315,3,2//1;2//1;9//4,core_a;core_b;core_c,base_2;inactive,true
315,4,3//4;5//4;3//4,core_a;core_b;core_c,base_3;inactive,true
315,5,21//4;3//1;11//4,,frontier_addition;inactive,true
315,6,21//4;15//4;4//1,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
315,7,21//4;3//1;11//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
315,8,1//1;1//1;3//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
315,9,15//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
315,10,2//1;2//1;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
315,11,1//1;5//4;3//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
315,12,21//4;3//1;11//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
315,13,21//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
315,14,21//4;3//1;11//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
315,15,25//4;27//4;5//1,,descendant_1;inactive,true
315,16,25//4;27//4;5//1,core_a;core_b;core_c,base_1;descendant_1;inactive,true
315,17,25//4;27//4;5//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
315,18,25//4;27//4;5//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
315,19,33//4;39//4;6//1,,descendant_2;inactive,true
315,20,33//4;39//4;6//1,core_a;core_b;core_c,base_1;descendant_2;inactive,true
315,21,33//4;39//4;6//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
315,22,33//4;39//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
316,1,0//1;0//1;0//1,,inactive,true
316,2,4//1;4//1;15//4,core_b,base_1;inactive,true
316,3,2//1;9//4;9//4,core_c,base_2;inactive,true
316,4,4//1;4//1;15//4,core_b;core_c,base_1;base_2;inactive,true
316,5,1//1;5//4;1//1,core_a,base_3;inactive,true
316,6,4//1;4//1;15//4,core_a;core_b,base_1;base_3;inactive,true
316,7,2//1;9//4;9//4,core_a;core_c,base_2;base_3;inactive,true
316,8,4//1;4//1;15//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
316,9,21//4;13//4;3//1,,frontier_addition;inactive,true
316,10,21//4;4//1;15//4,core_b,base_1;frontier_addition;inactive,true
316,11,21//4;13//4;3//1,core_c,base_2;frontier_addition;inactive,true
316,12,21//4;4//1;15//4,core_b;core_c,base_1;base_2;frontier_addition;inactive,true
316,13,21//4;13//4;3//1,core_a,base_3;frontier_addition;inactive,true
316,14,21//4;4//1;15//4,core_a;core_b,base_1;base_3;frontier_addition;inactive,true
316,15,21//4;13//4;3//1,core_a;core_c,base_2;base_3;frontier_addition;inactive,true
316,16,21//4;4//1;15//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
316,17,5//4;5//4;3//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
316,18,4//1;4//1;15//4,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
316,19,2//1;9//4;9//4,bridge;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
316,20,4//1;4//1;15//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
316,21,5//4;5//4;1//1,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
316,22,4//1;4//1;15//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
316,23,2//1;9//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
316,24,4//1;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
316,25,21//4;13//4;3//1,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
316,26,21//4;4//1;15//4,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
316,27,21//4;13//4;3//1,bridge;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
316,28,21//4;4//1;15//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
316,29,21//4;13//4;3//1,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
316,30,21//4;4//1;15//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
316,31,21//4;13//4;3//1,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
316,32,21//4;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
316,33,29//4;6//1;27//4,,descendant_1;inactive,true
316,34,29//4;6//1;27//4,core_b,base_1;descendant_1;inactive,true
316,35,29//4;6//1;27//4,core_c,base_2;descendant_1;inactive,true
316,36,29//4;6//1;27//4,core_b;core_c,base_1;base_2;descendant_1;inactive,true
316,37,29//4;6//1;27//4,core_a,base_3;descendant_1;inactive,true
316,38,29//4;6//1;27//4,core_a;core_b,base_1;base_3;descendant_1;inactive,true
316,39,29//4;6//1;27//4,core_a;core_c,base_2;base_3;descendant_1;inactive,true
316,40,29//4;6//1;27//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
316,41,29//4;6//1;27//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
316,42,29//4;6//1;27//4,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
316,43,29//4;6//1;27//4,bridge;core_c;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
316,44,29//4;6//1;27//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
316,45,29//4;6//1;27//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
316,46,29//4;6//1;27//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
316,47,29//4;6//1;27//4,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
316,48,29//4;6//1;27//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
316,49,41//4;8//1;39//4,,descendant_2;inactive,true
316,50,41//4;8//1;39//4,core_b,base_1;descendant_2;inactive,true
316,51,41//4;8//1;39//4,core_c,base_2;descendant_2;inactive,true
316,52,41//4;8//1;39//4,core_b;core_c,base_1;base_2;descendant_2;inactive,true
316,53,41//4;8//1;39//4,core_a,base_3;descendant_2;inactive,true
316,54,41//4;8//1;39//4,core_a;core_b,base_1;base_3;descendant_2;inactive,true
316,55,41//4;8//1;39//4,core_a;core_c,base_2;base_3;descendant_2;inactive,true
316,56,41//4;8//1;39//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
316,57,41//4;8//1;39//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
316,58,41//4;8//1;39//4,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
316,59,41//4;8//1;39//4,bridge;core_c;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
316,60,41//4;8//1;39//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
316,61,41//4;8//1;39//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
316,62,41//4;8//1;39//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
316,63,41//4;8//1;39//4,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
316,64,41//4;8//1;39//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
317,1,0//1;0//1;0//1,,inactive,true
317,2,6//1;7//4;9//4,core_c,base_1;inactive,true
317,3,2//1;23//4;7//4,core_b,base_2;inactive,true
317,4,6//1;23//4;9//4,core_b;core_c,base_1;base_2;inactive,true
317,5,9//4;7//4;25//4,core_a,base_3;inactive,true
317,6,6//1;7//4;25//4,core_a;core_c,base_1;base_3;inactive,true
317,7,9//4;23//4;25//4,core_a;core_b,base_2;base_3;inactive,true
317,8,6//1;23//4;25//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
317,9,1//1;1//1;33//4,,frontier_addition;inactive,true
317,10,6//1;7//4;33//4,core_c,base_1;frontier_addition;inactive,true
317,11,2//1;23//4;33//4,core_b,base_2;frontier_addition;inactive,true
317,12,6//1;23//4;33//4,core_b;core_c,base_1;base_2;frontier_addition;inactive,true
317,13,9//4;7//4;33//4,core_a,base_3;frontier_addition;inactive,true
317,14,6//1;7//4;33//4,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
317,15,9//4;23//4;33//4,core_a;core_b,base_2;base_3;frontier_addition;inactive,true
317,16,6//1;23//4;33//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
317,17,3//4;3//4;5//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
317,18,6//1;7//4;9//4,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
317,19,2//1;23//4;7//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
317,20,6//1;23//4;9//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
317,21,9//4;7//4;25//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
317,22,6//1;7//4;25//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
317,23,9//4;23//4;25//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
317,24,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
317,25,1//1;1//1;33//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
317,26,6//1;7//4;33//4,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
317,27,2//1;23//4;33//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
317,28,6//1;23//4;33//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
317,29,9//4;7//4;33//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
317,30,6//1;7//4;33//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
317,31,9//4;23//4;33//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
317,32,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
317,33,9//1;35//4;41//4,,descendant_1;inactive,true
317,34,9//1;35//4;41//4,core_c,base_1;descendant_1;inactive,true
317,35,9//1;35//4;41//4,core_b,base_2;descendant_1;inactive,true
317,36,9//1;35//4;41//4,core_b;core_c,base_1;base_2;descendant_1;inactive,true
317,37,9//1;35//4;41//4,core_a,base_3;descendant_1;inactive,true
317,38,9//1;35//4;41//4,core_a;core_c,base_1;base_3;descendant_1;inactive,true
317,39,9//1;35//4;41//4,core_a;core_b,base_2;base_3;descendant_1;inactive,true
317,40,9//1;35//4;41//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
317,41,9//1;35//4;41//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
317,42,9//1;35//4;41//4,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
317,43,9//1;35//4;41//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
317,44,9//1;35//4;41//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
317,45,9//1;35//4;41//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
317,46,9//1;35//4;41//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
317,47,9//1;35//4;41//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
317,48,9//1;35//4;41//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
317,49,10//1;43//4;49//4,,descendant_2;inactive,true
317,50,10//1;43//4;49//4,core_c,base_1;descendant_2;inactive,true
317,51,10//1;43//4;49//4,core_b,base_2;descendant_2;inactive,true
317,52,10//1;43//4;49//4,core_b;core_c,base_1;base_2;descendant_2;inactive,true
317,53,10//1;43//4;49//4,core_a,base_3;descendant_2;inactive,true
317,54,10//1;43//4;49//4,core_a;core_c,base_1;base_3;descendant_2;inactive,true
317,55,10//1;43//4;49//4,core_a;core_b,base_2;base_3;descendant_2;inactive,true
317,56,10//1;43//4;49//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
317,57,10//1;43//4;49//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
317,58,10//1;43//4;49//4,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
317,59,10//1;43//4;49//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
317,60,10//1;43//4;49//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
317,61,10//1;43//4;49//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
317,62,10//1;43//4;49//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
317,63,10//1;43//4;49//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
317,64,10//1;43//4;49//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
318,1,0//1;0//1;0//1,,inactive,true
318,2,25//4;2//1;7//4,core_a,base_1;inactive,true
318,3,2//1;6//1;2//1,core_b,base_2;inactive,true
318,4,25//4;6//1;2//1,core_a;core_b,base_1;base_2;inactive,true
318,5,2//1;7//4;23//4,core_c,base_3;inactive,true
318,6,25//4;2//1;23//4,core_a;core_c,base_1;base_3;inactive,true
318,7,2//1;6//1;23//4,core_b;core_c,base_2;base_3;inactive,true
318,8,25//4;6//1;23//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
318,9,3//4;31//4;3//4,,frontier_addition;inactive,true
318,10,25//4;31//4;7//4,core_a,base_1;frontier_addition;inactive,true
318,11,2//1;31//4;2//1,core_b,base_2;frontier_addition;inactive,true
318,12,25//4;31//4;2//1,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
318,13,2//1;31//4;23//4,core_c,base_3;frontier_addition;inactive,true
318,14,25//4;31//4;23//4,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
318,15,2//1;31//4;23//4,core_b;core_c,base_2;base_3;frontier_addition;inactive,true
318,16,25//4;31//4;23//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
318,17,5//4;5//4;1//1,expansion,closure_carrier;inactive,true
318,18,25//4;2//1;7//4,core_a;expansion,base_1;closure_carrier;inactive,true
318,19,2//1;6//1;2//1,core_b;expansion,base_2;closure_carrier;inactive,true
318,20,25//4;6//1;2//1,core_a;core_b;expansion,base_1;base_2;closure_carrier;inactive,true
318,21,2//1;7//4;23//4,core_c;expansion,base_3;closure_carrier;inactive,true
318,22,25//4;2//1;23//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
318,23,2//1;6//1;23//4,core_b;core_c;expansion,base_2;base_3;closure_carrier;inactive,true
318,24,25//4;6//1;23//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
318,25,5//4;31//4;1//1,expansion,closure_carrier;frontier_addition;inactive,true
318,26,25//4;31//4;7//4,core_a;expansion,base_1;closure_carrier;frontier_addition;inactive,true
318,27,2//1;31//4;2//1,core_b;expansion,base_2;closure_carrier;frontier_addition;inactive,true
318,28,25//4;31//4;2//1,core_a;core_b;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
318,29,2//1;31//4;23//4,core_c;expansion,base_3;closure_carrier;frontier_addition;inactive,true
318,30,25//4;31//4;23//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
318,31,2//1;31//4;23//4,core_b;core_c;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
318,32,25//4;31//4;23//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
318,33,33//4;35//4;31//4,,descendant_1;inactive,true
318,34,33//4;35//4;31//4,core_a,base_1;descendant_1;inactive,true
318,35,33//4;35//4;31//4,core_b,base_2;descendant_1;inactive,true
318,36,33//4;35//4;31//4,core_a;core_b,base_1;base_2;descendant_1;inactive,true
318,37,33//4;35//4;31//4,core_c,base_3;descendant_1;inactive,true
318,38,33//4;35//4;31//4,core_a;core_c,base_1;base_3;descendant_1;inactive,true
318,39,33//4;35//4;31//4,core_b;core_c,base_2;base_3;descendant_1;inactive,true
318,40,33//4;35//4;31//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
318,41,33//4;35//4;31//4,expansion,closure_carrier;descendant_1;inactive,true
318,42,33//4;35//4;31//4,core_a;expansion,base_1;closure_carrier;descendant_1;inactive,true
318,43,33//4;35//4;31//4,core_b;expansion,base_2;closure_carrier;descendant_1;inactive,true
318,44,33//4;35//4;31//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;descendant_1;inactive,true
