strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
EMB__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,EMB,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.042309686937068436,0.01384962491981827,0.030772883932610233,0.004236663011221181,8.928552163844396e-5,-0.024455617659802736,0.21065182829888712
EMB__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,EMB,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.04650611849807286,0.019140410547417823,0.030772883932610233,0.004236663011221181,-0.004856526282863101,-0.02839001828281502,0.21065182829888712
EMB__momentum_60__always__h20__half__horizon__notional_cap_1,EMB,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.025177704370079136,0.02012722275944953,0.019498059902506814,0.014839592000419545,-0.012899354531139473,-0.017255166845192543,0.03696343402225755
EMB__momentum_60__always__h20__half__horizon__vol_target_10,EMB,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.02930367993994402,0.024251475266404754,0.019498059902506814,0.014839592000419545,-0.011468608125693516,-0.015832783154472896,0.03696343402225755
EMB__momentum_60__always__h20__half__signal_flip__notional_cap_1,EMB,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.019349910854721628,0.013550036036789479,0.017727623435623296,0.011967513653566877,0.01039407410096562,0.005031293566065348,0.04570747217806041
EMB__momentum_60__always__h20__half__signal_flip__vol_target_10,EMB,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.023421121777137496,0.01764395292859973,0.017727623435623296,0.011967513653566877,0.010219078442183286,0.0048487643091958185,0.04570747217806041
EMB__momentum_60__always__h20__unit__horizon__notional_cap_1,EMB,momentum_60,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.04437112741409126,0.034265889713294695,0.03704123802020158,0.027722151785461422,-0.031045996820901124,-0.03975541459857604,0.0739268680445151
EMB__momentum_60__always__h20__unit__horizon__vol_target_10,EMB,momentum_60,always,20,unit,horizon,vol_target_10,true,false,false,true,true,false,0.05277399472427706,0.04280465182068356,0.03686867950473153,0.027547233633003668,-0.02027081090750176,-0.02903183444759514,0.0739432370299307
EMB__momentum_60__always__h20__unit__signal_flip__notional_cap_1,EMB,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03349924076987986,0.021898416994840013,0.034105473074765885,0.02258331693541145,0.016981256658234318,0.006247145647409078,0.09141494435612083
EMB__momentum_60__always__h20__unit__signal_flip__vol_target_10,EMB,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.043288366211516646,0.032128311634521796,0.034105473074765885,0.02258331693541145,0.01618723654996993,0.005774384771735631,0.09141494435612083
EMB__momentum_60__always__h5__half__horizon__notional_cap_1,EMB,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.014954203833101018,-0.0012770096650643087,0.015836194940648165,0.0011563415126712151,-0.0044785862118635646,-0.01784536312929891,0.11645468998410174
EMB__momentum_60__always__h5__half__horizon__vol_target_10,EMB,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.019217156849070445,0.003193887383714929,0.015836194940648165,0.0011563415126712151,-0.00018287939944760666,-0.0135475870927715,0.11645468998410174
EMB__momentum_60__always__h5__half__signal_flip__notional_cap_1,EMB,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.015492624673007448,-0.0009899509809101208,0.015518961696299141,0.00044044815802854595,0.015081774966264979,0.0013095274366881483,0.11963434022257552
EMB__momentum_60__always__h5__half__signal_flip__vol_target_10,EMB,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.019849719866144117,0.0035943760184551704,0.015518961696299141,0.00044044815802854595,0.014840582153833434,0.0010718596314874076,0.11963434022257552
EMB__momentum_60__always__h5__unit__horizon__notional_cap_1,EMB,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.025219551756245132,-0.007245699587409522,0.030448763864340957,0.0010759320284268225,-0.012584284434099757,-0.03930894377315749,0.2329093799682035
EMB__momentum_60__always__h5__unit__horizon__vol_target_10,EMB,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.03645999130388191,0.005598149267666722,0.030448763864340957,0.0010759320284268225,0.006020755375555148,-0.01974788299336576,0.2329093799682035
EMB__momentum_60__always__h5__unit__signal_flip__notional_cap_1,EMB,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.026378752996665478,-0.00659128471834252,0.029842482715243784,-0.00032371770174953853,0.027725351057428786,0.00018008112990050302,0.23926868044515104
EMB__momentum_60__always__h5__unit__signal_flip__vol_target_10,EMB,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.037273677736305674,0.00602341821995269,0.029842482715243784,-0.00032371770174953853,0.02703745374179702,0.0005269988863368553,0.23926868044515104
EMB__momentum_60__trend_100__h20__half__horizon__notional_cap_1,EMB,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.027403134315651004,0.022350233338797546,0.019699998980922492,0.015543653632891176,0.0014179134065824476,-0.002639108578216514,0.03298887122416534
EMB__momentum_60__trend_100__h20__half__horizon__vol_target_10,EMB,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.031553965374853624,0.026499450246574154,0.019699998980922492,0.015543653632891176,0.0028488825854224714,-0.0012164986568588732,0.03298887122416534
EMB__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,EMB,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.017411358600181608,0.011608832013933524,0.02099076820793297,0.016534597016807717,0.012219316404603569,0.007457449903710949,0.035373608903020666
EMB__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,EMB,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.021507248733189713,0.01572753631724496,0.02099076820793297,0.016534597016807717,0.01204431688211351,0.007274915237998691,0.035373608903020666
EMB__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,EMB,momentum_60,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.04887002335531909,0.03875510818962714,0.037695550772655975,0.029383364929020384,-0.0018020093307448502,-0.00991721968647487,0.06597774244833068
EMB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,EMB,momentum_60,trend_100,20,unit,horizon,vol_target_10,true,false,false,true,true,false,0.05586241965465534,0.04593220805835493,0.037522991799300076,0.029208443301483183,0.003935209181660888,-0.004260725089052717,0.0659941114337463
EMB__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,EMB,momentum_60,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02970794036099128,0.018096509512687705,0.0406877818937342,0.03177724657279441,0.02078687770108497,0.011254515036147252,0.07074721780604133
EMB__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,EMB,momentum_60,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.039700668901018324,0.028548140792716933,0.0406877818937342,0.03177724657279441,0.018690362474508202,0.009365866359698136,0.07074721780604133
EMB__momentum_60__trend_100__h5__half__horizon__notional_cap_1,EMB,momentum_60,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.008542650045798258,-0.007190653041300355,0.01431226678374947,0.0010391841796899043,0.002907077127085523,-0.00965845689795328,0.10532591414944356
EMB__momentum_60__trend_100__h5__half__horizon__vol_target_10,EMB,momentum_60,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.013272352172286133,-0.002270806235218724,0.01431226678374947,0.0010391841796899043,0.007203126856115947,-0.00536029998517875,0.10532591414944356
EMB__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,EMB,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.009602338692001822,-0.00638225268446258,0.018279406217452922,0.004905888397786128,0.01587192734702728,0.003099668648146409,0.106120826709062
EMB__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,EMB,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.014277839269611734,-0.0015048346361177976,0.018279406217452922,0.004905888397786128,0.015630732535677986,0.002861995922839024,0.106120826709062
EMB__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,EMB,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.012664152501073606,-0.018810781701625458,0.02749824360558542,0.0009480435550069553,0.0023595962666886003,-0.02276263522297375,0.21065182829888712
EMB__momentum_60__trend_100__h5__unit__horizon__vol_target_10,EMB,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.026005619582262496,-0.004017418988301865,0.02749824360558542,0.0009480435550069553,0.017884125034769063,-0.006332284532214764,0.21065182829888712
EMB__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,EMB,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.01481180774813959,-0.017167617360367003,0.03545223854230703,0.008700615594323505,0.029545232440573305,0.003996738185590379,0.212241653418124
EMB__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,EMB,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.027714823819552977,-0.002729474931010459,0.03545223854230703,0.008700615594323505,0.02757036609035589,0.002973921093307729,0.212241653418124
EWZ__mean_reversion_5__always__h20__half__horizon__notional_cap_1,EWZ,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,-0.005182993291414927,-0.010535703639680313,-0.03148545591240622,-0.03662583137816048,-0.005006092329180957,-0.010482134938767894,0.040937996820349765
EWZ__mean_reversion_5__always__h20__half__horizon__vol_target_10,EWZ,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,-0.024773153325449347,-0.029784587836838735,-0.028418053696245445,-0.03292465640498764,0.0035325041194261067,-0.0014773507907830125,0.0358404084982705
EWZ__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EWZ,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,true,false,false,true,true,false,0.025844804734020697,0.013694105450550668,0.03037001736639294,0.017258226326871157,-0.020385432918395213,-0.03356692513259002,0.1041335453100159
EWZ__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,EWZ,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,-0.011077859584807226,-0.02081764412269344,0.006889142206444656,-0.002402494650426074,-0.0016392789922429693,-0.011694691130776475,0.07374690658959586
EWZ__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,EWZ,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.0721865347550631,-0.0829165814461379,-0.13256393493738347,-0.14280906160167237,-0.10878826438826607,-0.11977510573281415,0.08187599364069953
EWZ__mean_reversion_5__always__h20__unit__horizon__vol_target_10,EWZ,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.026834908806104712,-0.03272908188400757,-0.027434738011652103,-0.0322117756081783,0.002147693978145647,-0.003238730855921388,0.038002051306413556
EWZ__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,EWZ,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0096742705917124,-0.014646407336869671,0.021553656111040875,-0.004651854628922217,-0.11363447253208628,-0.14001862898822953,0.2082670906200318
EWZ__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,EWZ,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,-0.007857753587196347,-0.018618146323301173,0.00685376877331823,-0.0027305976717201903,-0.0026257290310597557,-0.013011052201280487,0.07608355707365319
EWZ__mean_reversion_5__always__h5__half__horizon__notional_cap_1,EWZ,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.009405234462916818,-0.004891371770865939,0.03979781022281556,0.025283547163244557,-0.020408212229318608,-0.03548307050060195,0.11526232114467408
EWZ__mean_reversion_5__always__h5__half__horizon__vol_target_10,EWZ,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.019799394087563878,-0.03128728933016166,0.01787840286938871,0.007581100091734943,-0.0072462570977096675,-0.018716574235060974,0.08174604422512524
EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,EWZ,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,true,true,false,true,true,false,0.05205003655546321,0.03558718207535379,0.03346680085916029,0.01675343880911113,-0.03730187739601007,-0.05509990123250852,0.1327503974562798
EWZ__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,EWZ,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.005843045133102482,-0.00715293089544739,0.007415431893364583,-0.004167042576475228,-0.016596250261132654,-0.0299454783140216,0.09195755623702045
EWZ__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,EWZ,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.026483856850318968,-0.05504908973246984,0.031807845024807616,0.002796897714981497,-0.11940280122252074,-0.14955438057156512,0.23052464228934816
EWZ__mean_reversion_5__always__h5__unit__horizon__vol_target_10,EWZ,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.018531306768129814,-0.03110837352797841,0.01860638717050352,0.00800285774289265,-0.008142242085632325,-0.02004151149441933,0.08419030596115916
EWZ__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,EWZ,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,true,false,false,true,true,false,0.06582465218211808,0.032933499162342686,0.03132463745889902,-0.0020757105823150795,-0.13902614869373822,-0.17466180524799907,0.2655007949125596
EWZ__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,EWZ,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.007954511584271766,-0.006189514430675884,0.007424426161841136,-0.0044587209108030166,-0.01603674432287041,-0.029812085401032928,0.09435825349847776
EWZ__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,EWZ,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.007732915432776991,0.00481240133189219,0.016304111132905502,0.013423691368709956,-0.1082802184881739,-0.11128588826752592,0.023052464228934817
